unique_gene_callers_id	ko_id
Ramli-5-10.1340
Ramli-5-10.559	K01426
Ramli-5-10.2946	K00249
Ramli-5-10.1687
Ramli-5-10.3148	K13771
Ramli-5-10.565
Ramli-5-10.479
Ramli-5-10.586
Ramli-5-10.4376	K03760
Ramli-5-10.880
Ramli-5-10.4195
Ramli-5-10.2653
Ramli-5-10.2648
Ramli-5-10.3102	K15580
Ramli-5-10.4438
Ramli-5-10.2471
Ramli-5-10.3611
Ramli-5-10.1214
Ramli-5-10.3829
Ramli-5-10.4385
Ramli-5-10.3027
Ramli-5-10.514
Ramli-5-10.3107	K02031
Ramli-5-10.3107	K02032
Ramli-5-10.3315
Ramli-5-10.3815
Ramli-5-10.1612	K22187
Ramli-5-10.4324	K07006
Ramli-5-10.3981
Ramli-5-10.35
Ramli-5-10.4103	K00758
Ramli-5-10.4146
Ramli-5-10.2578	K18890
Ramli-5-10.2042
Ramli-5-10.328	K07218
Ramli-5-10.892	K07218
Ramli-5-10.1721
Ramli-5-10.3472
Ramli-5-10.199
Ramli-5-10.2777	K00549
Ramli-5-10.955
Ramli-5-10.3084
Ramli-5-10.4240
Ramli-5-10.4178
Ramli-5-10.532	K00640
Ramli-5-10.4159
Ramli-5-10.437
Ramli-5-10.937
Ramli-5-10.2642
Ramli-5-10.4471
Ramli-5-10.3980
Ramli-5-10.518	K02575
Ramli-5-10.1912
Ramli-5-10.3967
Ramli-5-10.1030	K07090
Ramli-5-10.1460
Ramli-5-10.3600	K03786
Ramli-5-10.3870
Ramli-5-10.2058	K00077
Ramli-5-10.1901	K14742
Ramli-5-10.4520
Ramli-5-10.4434	K07002
Ramli-5-10.318	K07774
Ramli-5-10.4365	K03594
Ramli-5-10.1962
Ramli-5-10.477	K03543
Ramli-5-10.2363
Ramli-5-10.516	K03409
Ramli-5-10.2912	K03406
Ramli-5-10.2913	K03406
Ramli-5-10.3118	K02487
Ramli-5-10.3118	K06596
Ramli-5-10.1316
Ramli-5-10.3028	K00368
Ramli-5-10.1824	K02275
Ramli-5-10.3743
Ramli-5-10.2079
Ramli-5-10.2753
Ramli-5-10.1332	K15011
Ramli-5-10.1312
Ramli-5-10.3898
Ramli-5-10.847
Ramli-5-10.387
Ramli-5-10.4350
Ramli-5-10.1808
Ramli-5-10.289	K17322
Ramli-5-10.3886
Ramli-5-10.4060	K04759
Ramli-5-10.3801	K09015
Ramli-5-10.1997
Ramli-5-10.3638
Ramli-5-10.2070
Ramli-5-10.4369	K03088
Ramli-5-10.3497	K02503
Ramli-5-10.3062
Ramli-5-10.2519
Ramli-5-10.3226
Ramli-5-10.3679
Ramli-5-10.3228
Ramli-5-10.3185	K15547
Ramli-5-10.997	K09780
Ramli-5-10.2682
Ramli-5-10.1302
Ramli-5-10.1434
Ramli-5-10.4097	K18997
Ramli-5-10.802
Ramli-5-10.1499
Ramli-5-10.3209
Ramli-5-10.1797
Ramli-5-10.3222
Ramli-5-10.3087
Ramli-5-10.2095	K01322
Ramli-5-10.3596
Ramli-5-10.1566
Ramli-5-10.2000
Ramli-5-10.3005
Ramli-5-10.426
Ramli-5-10.2252	K00325
Ramli-5-10.1086	K06910
Ramli-5-10.2407
Ramli-5-10.2602
Ramli-5-10.1166	K00169
Ramli-5-10.3804
Ramli-5-10.624	K07393
Ramli-5-10.1335
Ramli-5-10.3427
Ramli-5-10.4320
Ramli-5-10.3647
Ramli-5-10.3137	K14415
Ramli-5-10.2256	K12371
Ramli-5-10.2711
Ramli-5-10.1143
Ramli-5-10.3960	K02510
Ramli-5-10.1195	K07141
Ramli-5-10.1815
Ramli-5-10.3831
Ramli-5-10.2980	K07452
Ramli-5-10.3086
Ramli-5-10.1129
Ramli-5-10.4567
Ramli-5-10.3496
Ramli-5-10.2106	K07451
Ramli-5-10.2565
Ramli-5-10.3015
Ramli-5-10.2667
Ramli-5-10.2607	K02035
Ramli-5-10.1005
Ramli-5-10.4453	K02197
Ramli-5-10.939
Ramli-5-10.1306
Ramli-5-10.590
Ramli-5-10.594
Ramli-5-10.2262
Ramli-5-10.3575
Ramli-5-10.1431
Ramli-5-10.292
Ramli-5-10.1176
Ramli-5-10.2558	K13409
Ramli-5-10.1208	K04069
Ramli-5-10.669	K13012
Ramli-5-10.2241
Ramli-5-10.1656
Ramli-5-10.2723
Ramli-5-10.1598
Ramli-5-10.2885
Ramli-5-10.4415
Ramli-5-10.1408
Ramli-5-10.1562	K07052
Ramli-5-10.4325	K07300
Ramli-5-10.3717
Ramli-5-10.3261
Ramli-5-10.3036	K00425
Ramli-5-10.790	K02388
Ramli-5-10.567
Ramli-5-10.1395
Ramli-5-10.2137
Ramli-5-10.947
Ramli-5-10.2548
Ramli-5-10.417
Ramli-5-10.2965
Ramli-5-10.4446
Ramli-5-10.3220
Ramli-5-10.685
Ramli-5-10.4217	K16090
Ramli-5-10.1106
Ramli-5-10.1614
Ramli-5-10.1090
Ramli-5-10.4118	K00370
Ramli-5-10.2284
Ramli-5-10.1026
Ramli-5-10.750	K07107
Ramli-5-10.4406
Ramli-5-10.2989
Ramli-5-10.3995
Ramli-5-10.1999
Ramli-5-10.4199	K03186
Ramli-5-10.1272
Ramli-5-10.3722	K08995
Ramli-5-10.3993
Ramli-5-10.3969
Ramli-5-10.1358	K12132
Ramli-5-10.1421
Ramli-5-10.3362
Ramli-5-10.250
Ramli-5-10.2590
Ramli-5-10.3527
Ramli-5-10.3776
Ramli-5-10.1260	K03676
Ramli-5-10.1599
Ramli-5-10.2680
Ramli-5-10.4059	K04758
Ramli-5-10.2909	K03412
Ramli-5-10.414
Ramli-5-10.1568
Ramli-5-10.3192
Ramli-5-10.948	K03724
Ramli-5-10.1388
Ramli-5-10.4141
Ramli-5-10.3217
Ramli-5-10.1303
Ramli-5-10.4296
Ramli-5-10.568
Ramli-5-10.2495	K02160
Ramli-5-10.4594
Ramli-5-10.786	K02411
Ramli-5-10.1110
Ramli-5-10.2910	K03411
Ramli-5-10.1217	K03496
Ramli-5-10.1105
Ramli-5-10.1258	K01785
Ramli-5-10.3683
Ramli-5-10.2942
Ramli-5-10.2611
Ramli-5-10.2068	K00126
Ramli-5-10.2891	K00666
Ramli-5-10.3698
Ramli-5-10.1347
Ramli-5-10.3359
Ramli-5-10.657	K15894
Ramli-5-10.916
Ramli-5-10.4558
Ramli-5-10.1610
Ramli-5-10.1197	K01673
Ramli-5-10.3254
Ramli-5-10.2685	K02051
Ramli-5-10.2991
Ramli-5-10.3213
Ramli-5-10.2183	K05800
Ramli-5-10.103	K02020
Ramli-5-10.3145	K09800
Ramli-5-10.1225
Ramli-5-10.3252	K01715
Ramli-5-10.4203
Ramli-5-10.3363
Ramli-5-10.4244	K07006
Ramli-5-10.1092
Ramli-5-10.4161
Ramli-5-10.1893
Ramli-5-10.3856
Ramli-5-10.4198	K03182
Ramli-5-10.1473	K03929
Ramli-5-10.2052
Ramli-5-10.4100
Ramli-5-10.3238	K07303
Ramli-5-10.3998
Ramli-5-10.4456	K02194
Ramli-5-10.2728	K05786
Ramli-5-10.1727
Ramli-5-10.3579
Ramli-5-10.775	K02405
Ramli-5-10.1569
Ramli-5-10.1024
Ramli-5-10.3895
Ramli-5-10.3846
Ramli-5-10.801
Ramli-5-10.1379
Ramli-5-10.1367
Ramli-5-10.2887	K12536
Ramli-5-10.164
Ramli-5-10.3637
Ramli-5-10.4370
Ramli-5-10.1200
Ramli-5-10.3629
Ramli-5-10.1957	K16555
Ramli-5-10.3597
Ramli-5-10.1274
Ramli-5-10.1133
Ramli-5-10.2890
Ramli-5-10.3366
Ramli-5-10.3259
Ramli-5-10.1478
Ramli-5-10.2979
Ramli-5-10.1011	K02034
Ramli-5-10.3950
Ramli-5-10.1276
Ramli-5-10.278
Ramli-5-10.667	K16698
Ramli-5-10.1310
Ramli-5-10.1685
Ramli-5-10.4054
Ramli-5-10.1443
Ramli-5-10.4534
Ramli-5-10.1323
Ramli-5-10.1078
Ramli-5-10.89
Ramli-5-10.3853
Ramli-5-10.1649	K07347
Ramli-5-10.272
Ramli-5-10.3680
Ramli-5-10.4466
Ramli-5-10.1651
Ramli-5-10.2117
Ramli-5-10.3619
Ramli-5-10.951	K06897
Ramli-5-10.1361	K11890
Ramli-5-10.1022
Ramli-5-10.3006
Ramli-5-10.3973	K00018
Ramli-5-10.3214
Ramli-5-10.4451	K02199
Ramli-5-10.182
Ramli-5-10.3256
Ramli-5-10.252
Ramli-5-10.1398	K07304
Ramli-5-10.166
Ramli-5-10.167
Ramli-5-10.393
Ramli-5-10.4310
Ramli-5-10.1088
Ramli-5-10.1993	K03430
Ramli-5-10.1369
Ramli-5-10.4006
Ramli-5-10.3204
Ramli-5-10.551
Ramli-5-10.1399
Ramli-5-10.4005
Ramli-5-10.1098	K03316
Ramli-5-10.2915	K03407
Ramli-5-10.1668
Ramli-5-10.1135
Ramli-5-10.3687
Ramli-5-10.2258	K12368
Ramli-5-10.2390
Ramli-5-10.2737
Ramli-5-10.732
Ramli-5-10.3840	K03781
Ramli-5-10.1784	K01392
Ramli-5-10.3663	K00059
Ramli-5-10.2896
Ramli-5-10.1124
Ramli-5-10.1131
Ramli-5-10.3954
Ramli-5-10.3992
Ramli-5-10.1604
Ramli-5-10.168
Ramli-5-10.3666
Ramli-5-10.3875	K09771
Ramli-5-10.888	K03734
Ramli-5-10.805	K01993
Ramli-5-10.3011
Ramli-5-10.1168
Ramli-5-10.2923
Ramli-5-10.2882	K01768
Ramli-5-10.3043
Ramli-5-10.1998	K19670
Ramli-5-10.3810
Ramli-5-10.668
Ramli-5-10.3090
Ramli-5-10.2560
Ramli-5-10.1377
Ramli-5-10.630
Ramli-5-10.3369
Ramli-5-10.3582
Ramli-5-10.2003
Ramli-5-10.1196
Ramli-5-10.981
Ramli-5-10.795	K02392
Ramli-5-10.1107	K03686
Ramli-5-10.3907
Ramli-5-10.3346
Ramli-5-10.293
Ramli-5-10.778	K02417
Ramli-5-10.3587
Ramli-5-10.203	K11991
Ramli-5-10.3650
Ramli-5-10.3569
Ramli-5-10.1400
Ramli-5-10.2549
Ramli-5-10.3019
Ramli-5-10.3571
Ramli-5-10.3581
Ramli-5-10.1125
Ramli-5-10.240
Ramli-5-10.3189
Ramli-5-10.2111
Ramli-5-10.1147	K02275
Ramli-5-10.2787
Ramli-5-10.3852
Ramli-5-10.561
Ramli-5-10.2056	K01902
Ramli-5-10.1959
Ramli-5-10.3623	K03606
Ramli-5-10.3606
Ramli-5-10.3119
Ramli-5-10.608
Ramli-5-10.162
Ramli-5-10.161
Ramli-5-10.1180
Ramli-5-10.2157
Ramli-5-10.4211	K01113
Ramli-5-10.1375
Ramli-5-10.2894
Ramli-5-10.2232
Ramli-5-10.3180	K03190
Ramli-5-10.4123
Ramli-5-10.2435
Ramli-5-10.1160
Ramli-5-10.1629
Ramli-5-10.538
Ramli-5-10.2561	K01779
Ramli-5-10.1755
Ramli-5-10.3191
Ramli-5-10.2497	K01961
Ramli-5-10.1859
Ramli-5-10.104
Ramli-5-10.2740
Ramli-5-10.1155	K07537
Ramli-5-10.2940	K13775
Ramli-5-10.2503	K02051
Ramli-5-10.4459	K02568
Ramli-5-10.2286
Ramli-5-10.3236
Ramli-5-10.3646
Ramli-5-10.3414
Ramli-5-10.3636
Ramli-5-10.4115	K00374
Ramli-5-10.1145	K02257
Ramli-5-10.580
Ramli-5-10.1394
Ramli-5-10.2551	K01284
Ramli-5-10.825	K11912
Ramli-5-10.734
Ramli-5-10.3154
Ramli-5-10.4449	K02200
Ramli-5-10.3258
Ramli-5-10.2041
Ramli-5-10.2990
Ramli-5-10.2914	K03408
Ramli-5-10.799	K02421
Ramli-5-10.3035	K00426
Ramli-5-10.1450	K01126
Ramli-5-10.3952
Ramli-5-10.2881
Ramli-5-10.3269
Ramli-5-10.3375	K07290
Ramli-5-10.1313
Ramli-5-10.165
Ramli-5-10.2892
Ramli-5-10.2629
Ramli-5-10.163
Ramli-5-10.1564
Ramli-5-10.2115
Ramli-5-10.659
Ramli-5-10.3201
Ramli-5-10.2662
Ramli-5-10.3216
Ramli-5-10.2681
Ramli-5-10.1474
Ramli-5-10.4109
Ramli-5-10.4172	K12132
Ramli-5-10.2434
Ramli-5-10.3167	K22491
Ramli-5-10.4204
Ramli-5-10.998
Ramli-5-10.2496	K02160
Ramli-5-10.1958
Ramli-5-10.1382
Ramli-5-10.195
Ramli-5-10.1151
Ramli-5-10.3012
Ramli-5-10.623	K07397
Ramli-5-10.2663
Ramli-5-10.1987
Ramli-5-10.4323
Ramli-5-10.1114
Ramli-5-10.1249	K01069
Ramli-5-10.401	K07085
Ramli-5-10.3799	K09014
Ramli-5-10.1428
Ramli-5-10.3627
Ramli-5-10.2593
Ramli-5-10.4004	K04101
Ramli-5-10.1994	K02011
Ramli-5-10.3352
Ramli-5-10.3854
Ramli-5-10.1877
Ramli-5-10.3290
Ramli-5-10.1422	K03088
Ramli-5-10.2760
Ramli-5-10.2658
Ramli-5-10.585
Ramli-5-10.2233
Ramli-5-10.4091
Ramli-5-10.1185
Ramli-5-10.1652
Ramli-5-10.1615
Ramli-5-10.1417
Ramli-5-10.1304
Ramli-5-10.1055
Ramli-5-10.1111
Ramli-5-10.2798
Ramli-5-10.3787	K01256
Ramli-5-10.2692	K04028
Ramli-5-10.3263
Ramli-5-10.4107
Ramli-5-10.1863	K09824
Ramli-5-10.415
Ramli-5-10.279
Ramli-5-10.1390
Ramli-5-10.3312
Ramli-5-10.2706
Ramli-5-10.1498
Ramli-5-10.4550
Ramli-5-10.1744
Ramli-5-10.2694
Ramli-5-10.1706
Ramli-5-10.1237
Ramli-5-10.2140
Ramli-5-10.3182	K07241
Ramli-5-10.2886	K12537
Ramli-5-10.3682
Ramli-5-10.1321
Ramli-5-10.4116	K00373
Ramli-5-10.3656
Ramli-5-10.2457	K02011
Ramli-5-10.1295
Ramli-5-10.4455	K02195
Ramli-5-10.3855
Ramli-5-10.353	K18235
Ramli-5-10.3668
Ramli-5-10.1360	K20074
Ramli-5-10.3063
Ramli-5-10.2889
Ramli-5-10.1167	K00170
Ramli-5-10.4461	K02570
Ramli-5-10.2707
Ramli-5-10.1141
Ramli-5-10.930
Ramli-5-10.2908	K03406
Ramli-5-10.14
Ramli-5-10.962
Ramli-5-10.1356
Ramli-5-10.2377
Ramli-5-10.2918
Ramli-5-10.3301
Ramli-5-10.2987
Ramli-5-10.247	K05281
Ramli-5-10.2053
Ramli-5-10.3630
Ramli-5-10.3617
Ramli-5-10.2522
Ramli-5-10.2155
Ramli-5-10.4007
Ramli-5-10.3808
Ramli-5-10.3014
Ramli-5-10.1245
Ramli-5-10.1588
Ramli-5-10.3894	K02055
Ramli-5-10.1372
Ramli-5-10.785	K02412
Ramli-5-10.2508
Ramli-5-10.3692
Ramli-5-10.2903	K09690
Ramli-5-10.1285
Ramli-5-10.2524
Ramli-5-10.1995	K02010
Ramli-5-10.1293	K05349
Ramli-5-10.1216
Ramli-5-10.3074	K02363
Ramli-5-10.1242
Ramli-5-10.3648
Ramli-5-10.2464
Ramli-5-10.1016
Ramli-5-10.1021
Ramli-5-10.3245
Ramli-5-10.1745
Ramli-5-10.2709
Ramli-5-10.1118
Ramli-5-10.1012	K02033
Ramli-5-10.782
Ramli-5-10.1259
Ramli-5-10.275
Ramli-5-10.3564
Ramli-5-10.1127	K21883
Ramli-5-10.3699
Ramli-5-10.1183
Ramli-5-10.3691
Ramli-5-10.3584
Ramli-5-10.2499	K01571
Ramli-5-10.2339
Ramli-5-10.1014
Ramli-5-10.1000
Ramli-5-10.1946
Ramli-5-10.3662
Ramli-5-10.662	K01845
Ramli-5-10.3858	K00389
Ramli-5-10.1620	K02510
Ramli-5-10.2132
Ramli-5-10.301	K00801
Ramli-5-10.3925	K02671
Ramli-5-10.1627
Ramli-5-10.2500	K07068
Ramli-5-10.212	K02614
Ramli-5-10.1416	K02483
Ramli-5-10.1144	K07152
Ramli-5-10.1666	K19784
Ramli-5-10.3387	K03088
Ramli-5-10.2109
Ramli-5-10.1264	K07343
Ramli-5-10.1262
Ramli-5-10.3210
Ramli-5-10.3803	K04488
Ramli-5-10.1623
Ramli-5-10.2673
Ramli-5-10.2982
Ramli-5-10.2691
Ramli-5-10.4479
Ramli-5-10.2511
Ramli-5-10.53
Ramli-5-10.105
Ramli-5-10.2917	K02657
Ramli-5-10.3386
Ramli-5-10.796	K02392
Ramli-5-10.1287
Ramli-5-10.1007
Ramli-5-10.2745
Ramli-5-10.1392
Ramli-5-10.4467	K04771
Ramli-5-10.4592	K01689
Ramli-5-10.895
Ramli-5-10.2413
Ramli-5-10.2477
Ramli-5-10.3864
Ramli-5-10.4367
Ramli-5-10.4544	K01692
Ramli-5-10.748
Ramli-5-10.3203
Ramli-5-10.1363	K11892
Ramli-5-10.1625	K04102
Ramli-5-10.3177	K03187
Ramli-5-10.4237	K02014
Ramli-5-10.1254
Ramli-5-10.3929
Ramli-5-10.1157	K07538
Ramli-5-10.788	K02409
Ramli-5-10.4521
Ramli-5-10.3231	K03719
Ramli-5-10.1286
Ramli-5-10.556
Ramli-5-10.3121
Ramli-5-10.2637
Ramli-5-10.389	K07282
Ramli-5-10.2622	K00304
Ramli-5-10.917
Ramli-5-10.2474
Ramli-5-10.2010
Ramli-5-10.4332
Ramli-5-10.2082
Ramli-5-10.3181
Ramli-5-10.3188	K02014
Ramli-5-10.3694
Ramli-5-10.3872
Ramli-5-10.3406
Ramli-5-10.3657
Ramli-5-10.1314
Ramli-5-10.3311
Ramli-5-10.1109
Ramli-5-10.1181
Ramli-5-10.3117	K02660
Ramli-5-10.800	K02420
Ramli-5-10.3812
Ramli-5-10.2564
Ramli-5-10.4034
Ramli-5-10.2114
Ramli-5-10.593
Ramli-5-10.2794
Ramli-5-10.3291
Ramli-5-10.3218	K01053
Ramli-5-10.2977
Ramli-5-10.370
Ramli-5-10.2608	K02033
Ramli-5-10.3887
Ramli-5-10.1289
Ramli-5-10.2899
Ramli-5-10.1309	K10253
Ramli-5-10.222
Ramli-5-10.3076
Ramli-5-10.4549	K00523
Ramli-5-10.4452	K02198
Ramli-5-10.776	K02419
Ramli-5-10.1279	K06894
Ramli-5-10.2660
Ramli-5-10.3978
Ramli-5-10.1315	K00064
Ramli-5-10.4440
Ramli-5-10.4243	K00799
Ramli-5-10.2968	K03395
Ramli-5-10.2620
Ramli-5-10.4419	K01716
Ramli-5-10.2626
Ramli-5-10.2107
Ramli-5-10.4590	K00077
Ramli-5-10.835
Ramli-5-10.4372
Ramli-5-10.1451	K05710
Ramli-5-10.1087	K01738
Ramli-5-10.2221
Ramli-5-10.3009
Ramli-5-10.3777
Ramli-5-10.2996
Ramli-5-10.2661
Ramli-5-10.2718
