contig contig_geneID GC Genome
Ga0182890_107 Ga0182890_107438 0.274 121960.assembled.gff
Ga0182890_107 Ga0182890_107439 0.29 121960.assembled.gff
Ga0182890_107 Ga0182890_107440 0.264 121960.assembled.gff
Ga0182890_107 Ga0182890_107441 0.325 121960.assembled.gff
Ga0182890_107 Ga0182890_107442 0.272 121960.assembled.gff
Ga0182890_107 Ga0182890_107443 0.354 121960.assembled.gff
Ga0182890_108 Ga0182890_1081 0.334 121960.assembled.gff
Ga0182890_108 Ga0182890_1082 0.362 121960.assembled.gff
Ga0182890_108 Ga0182890_1083 0.341 121960.assembled.gff
Ga0182890_108 Ga0182890_1084 0.288 121960.assembled.gff
Ga0182890_108 Ga0182890_1085 0.355 121960.assembled.gff
Ga0182890_108 Ga0182890_1086 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_1087 0.3 121960.assembled.gff
Ga0182890_108 Ga0182890_1088 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_1089 0.388 121960.assembled.gff
Ga0182890_108 Ga0182890_10810 0.398 121960.assembled.gff
Ga0182890_108 Ga0182890_10811 0.313 121960.assembled.gff
Ga0182890_108 Ga0182890_10812 0.335 121960.assembled.gff
Ga0182890_108 Ga0182890_10813 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_10814 0.365 121960.assembled.gff
Ga0182890_108 Ga0182890_10815 0.308 121960.assembled.gff
Ga0182890_108 Ga0182890_10816 0.354 121960.assembled.gff
Ga0182890_108 Ga0182890_10817 0.362 121960.assembled.gff
Ga0182890_108 Ga0182890_10818 0.373 121960.assembled.gff
Ga0182890_108 Ga0182890_10819 0.343 121960.assembled.gff
Ga0182890_108 Ga0182890_10820 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_10821 0.324 121960.assembled.gff
Ga0182890_108 Ga0182890_10822 0.318 121960.assembled.gff
Ga0182890_108 Ga0182890_10823 0.33 121960.assembled.gff
Ga0182890_108 Ga0182890_10824 0.343 121960.assembled.gff
Ga0182890_108 Ga0182890_10825 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_10826 0.392 121960.assembled.gff
Ga0182890_108 Ga0182890_10827 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_10828 0.322 121960.assembled.gff
Ga0182890_108 Ga0182890_10829 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_10830 0.332 121960.assembled.gff
Ga0182890_108 Ga0182890_10831 0.349 121960.assembled.gff
Ga0182890_108 Ga0182890_10832 0.436 121960.assembled.gff
Ga0182890_108 Ga0182890_10833 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_10834 0.383 121960.assembled.gff
Ga0182890_108 Ga0182890_10835 0.361 121960.assembled.gff
Ga0182890_108 Ga0182890_10836 0.373 121960.assembled.gff
Ga0182890_108 Ga0182890_10837 0.36 121960.assembled.gff
Ga0182890_108 Ga0182890_10838 0.36 121960.assembled.gff
Ga0182890_108 Ga0182890_10839 0.371 121960.assembled.gff
Ga0182890_108 Ga0182890_10840 0.341 121960.assembled.gff
Ga0182890_108 Ga0182890_10841 0.384 121960.assembled.gff
Ga0182890_108 Ga0182890_10842 0.352 121960.assembled.gff
Ga0182890_108 Ga0182890_10843 0.356 121960.assembled.gff
Ga0182890_108 Ga0182890_10844 0.258 121960.assembled.gff
Ga0182890_108 Ga0182890_10845 0.275 121960.assembled.gff
Ga0182890_108 Ga0182890_10846 0.362 121960.assembled.gff
Ga0182890_108 Ga0182890_10847 0.389 121960.assembled.gff
Ga0182890_108 Ga0182890_10848 0.262 121960.assembled.gff
Ga0182890_108 Ga0182890_10849 0.328 121960.assembled.gff
Ga0182890_108 Ga0182890_10850 0.338 121960.assembled.gff
Ga0182890_108 Ga0182890_10851 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_10852 0.318 121960.assembled.gff
Ga0182890_108 Ga0182890_10853 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_10854 0.335 121960.assembled.gff
Ga0182890_108 Ga0182890_10855 0.378 121960.assembled.gff
Ga0182890_108 Ga0182890_10856 0.364 121960.assembled.gff
Ga0182890_108 Ga0182890_10857 0.349 121960.assembled.gff
Ga0182890_108 Ga0182890_10858 0.347 121960.assembled.gff
Ga0182890_108 Ga0182890_10859 0.328 121960.assembled.gff
Ga0182890_108 Ga0182890_10860 0.324 121960.assembled.gff
Ga0182890_108 Ga0182890_10861 0.358 121960.assembled.gff
Ga0182890_108 Ga0182890_10862 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_10863 0.312 121960.assembled.gff
Ga0182890_108 Ga0182890_10864 0.331 121960.assembled.gff
Ga0182890_108 Ga0182890_10865 0.358 121960.assembled.gff
Ga0182890_108 Ga0182890_10866 0.313 121960.assembled.gff
Ga0182890_108 Ga0182890_10867 0.37 121960.assembled.gff
Ga0182890_108 Ga0182890_10868 0.378 121960.assembled.gff
Ga0182890_108 Ga0182890_10869 0.357 121960.assembled.gff
Ga0182890_108 Ga0182890_10870 0.354 121960.assembled.gff
Ga0182890_108 Ga0182890_10871 0.267 121960.assembled.gff
Ga0182890_108 Ga0182890_10872 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_10873 0.385 121960.assembled.gff
Ga0182890_108 Ga0182890_10874 0.347 121960.assembled.gff
Ga0182890_108 Ga0182890_10875 0.358 121960.assembled.gff
Ga0182890_108 Ga0182890_10876 0.325 121960.assembled.gff
Ga0182890_108 Ga0182890_10877 0.349 121960.assembled.gff
Ga0182890_108 Ga0182890_10878 0.331 121960.assembled.gff
Ga0182890_108 Ga0182890_10879 0.353 121960.assembled.gff
Ga0182890_108 Ga0182890_10880 0.367 121960.assembled.gff
Ga0182890_108 Ga0182890_10881 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_10882 0.334 121960.assembled.gff
Ga0182890_108 Ga0182890_10883 0.331 121960.assembled.gff
Ga0182890_108 Ga0182890_10884 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_10885 0.366 121960.assembled.gff
Ga0182890_108 Ga0182890_10886 0.332 121960.assembled.gff
Ga0182890_108 Ga0182890_10887 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_10888 0.315 121960.assembled.gff
Ga0182890_108 Ga0182890_10889 0.324 121960.assembled.gff
Ga0182890_108 Ga0182890_10890 0.336 121960.assembled.gff
Ga0182890_108 Ga0182890_10891 0.387 121960.assembled.gff
Ga0182890_108 Ga0182890_10892 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_10893 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_10894 0.378 121960.assembled.gff
Ga0182890_108 Ga0182890_10895 0.362 121960.assembled.gff
Ga0182890_108 Ga0182890_10896 0.355 121960.assembled.gff
Ga0182890_108 Ga0182890_10897 0.376 121960.assembled.gff
Ga0182890_108 Ga0182890_10898 0.385 121960.assembled.gff
Ga0182890_108 Ga0182890_10899 0.282 121960.assembled.gff
Ga0182890_108 Ga0182890_108100 0.332 121960.assembled.gff
Ga0182890_108 Ga0182890_108101 0.398 121960.assembled.gff
Ga0182890_108 Ga0182890_108102 0.359 121960.assembled.gff
Ga0182890_108 Ga0182890_108103 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_108104 0.359 121960.assembled.gff
Ga0182890_108 Ga0182890_108105 0.323 121960.assembled.gff
Ga0182890_108 Ga0182890_108106 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108107 0.314 121960.assembled.gff
Ga0182890_108 Ga0182890_108108 0.288 121960.assembled.gff
Ga0182890_108 Ga0182890_108109 0.314 121960.assembled.gff
Ga0182890_108 Ga0182890_108110 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_108111 0.323 121960.assembled.gff
Ga0182890_108 Ga0182890_108112 0.356 121960.assembled.gff
Ga0182890_108 Ga0182890_108113 0.364 121960.assembled.gff
Ga0182890_108 Ga0182890_108114 0.311 121960.assembled.gff
Ga0182890_108 Ga0182890_108115 0.359 121960.assembled.gff
Ga0182890_108 Ga0182890_108116 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_108117 0.37 121960.assembled.gff
Ga0182890_108 Ga0182890_108118 0.355 121960.assembled.gff
Ga0182890_108 Ga0182890_108119 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108120 0.349 121960.assembled.gff
Ga0182890_108 Ga0182890_108121 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108122 0.36 121960.assembled.gff
Ga0182890_108 Ga0182890_108123 0.344 121960.assembled.gff
Ga0182890_108 Ga0182890_108124 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108125 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108126 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_108127 0.369 121960.assembled.gff
Ga0182890_108 Ga0182890_108128 0.396 121960.assembled.gff
Ga0182890_108 Ga0182890_108129 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108130 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108131 0.379 121960.assembled.gff
Ga0182890_108 Ga0182890_108132 0.276 121960.assembled.gff
Ga0182890_108 Ga0182890_108133 0.377 121960.assembled.gff
Ga0182890_108 Ga0182890_108134 0.36 121960.assembled.gff
Ga0182890_108 Ga0182890_108135 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_108136 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108137 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_108138 0.389 121960.assembled.gff
Ga0182890_108 Ga0182890_108139 0.33 121960.assembled.gff
Ga0182890_108 Ga0182890_108140 0.313 121960.assembled.gff
Ga0182890_108 Ga0182890_108141 0.34 121960.assembled.gff
Ga0182890_108 Ga0182890_108142 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_108143 0.368 121960.assembled.gff
Ga0182890_108 Ga0182890_108144 0.382 121960.assembled.gff
Ga0182890_108 Ga0182890_108145 0.34 121960.assembled.gff
Ga0182890_108 Ga0182890_108146 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108147 0.327 121960.assembled.gff
Ga0182890_108 Ga0182890_108148 0.296 121960.assembled.gff
Ga0182890_108 Ga0182890_108149 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_108150 0.344 121960.assembled.gff
Ga0182890_108 Ga0182890_108151 0.321 121960.assembled.gff
Ga0182890_108 Ga0182890_108152 0.319 121960.assembled.gff
Ga0182890_108 Ga0182890_108153 0.303 121960.assembled.gff
Ga0182890_108 Ga0182890_108154 0.338 121960.assembled.gff
Ga0182890_108 Ga0182890_108155 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_108156 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108157 0.366 121960.assembled.gff
Ga0182890_108 Ga0182890_108158 0.34 121960.assembled.gff
Ga0182890_108 Ga0182890_108159 0.304 121960.assembled.gff
Ga0182890_108 Ga0182890_108160 0.372 121960.assembled.gff
Ga0182890_108 Ga0182890_108161 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_108162 0.336 121960.assembled.gff
Ga0182890_108 Ga0182890_108163 0.305 121960.assembled.gff
Ga0182890_108 Ga0182890_108164 0.344 121960.assembled.gff
Ga0182890_108 Ga0182890_108165 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108166 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108167 0.371 121960.assembled.gff
Ga0182890_108 Ga0182890_108168 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108169 0.314 121960.assembled.gff
Ga0182890_108 Ga0182890_108170 0.344 121960.assembled.gff
Ga0182890_108 Ga0182890_108171 0.294 121960.assembled.gff
Ga0182890_108 Ga0182890_108172 0.282 121960.assembled.gff
Ga0182890_108 Ga0182890_108173 0.305 121960.assembled.gff
Ga0182890_108 Ga0182890_108174 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_108175 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108176 0.356 121960.assembled.gff
Ga0182890_108 Ga0182890_108177 0.349 121960.assembled.gff
Ga0182890_108 Ga0182890_108178 0.325 121960.assembled.gff
Ga0182890_108 Ga0182890_108179 0.335 121960.assembled.gff
Ga0182890_108 Ga0182890_108180 0.395 121960.assembled.gff
Ga0182890_108 Ga0182890_108181 0.364 121960.assembled.gff
Ga0182890_108 Ga0182890_108182 0.299 121960.assembled.gff
Ga0182890_108 Ga0182890_108183 0.351 121960.assembled.gff
Ga0182890_108 Ga0182890_108184 0.338 121960.assembled.gff
Ga0182890_108 Ga0182890_108185 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108186 0.356 121960.assembled.gff
Ga0182890_108 Ga0182890_108187 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_108188 0.292 121960.assembled.gff
Ga0182890_108 Ga0182890_108189 0.369 121960.assembled.gff
Ga0182890_108 Ga0182890_108190 0.326 121960.assembled.gff
Ga0182890_108 Ga0182890_108191 0.302 121960.assembled.gff
Ga0182890_108 Ga0182890_108192 0.347 121960.assembled.gff
Ga0182890_108 Ga0182890_108193 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108194 0.321 121960.assembled.gff
Ga0182890_108 Ga0182890_108195 0.341 121960.assembled.gff
Ga0182890_108 Ga0182890_108196 0.3 121960.assembled.gff
Ga0182890_108 Ga0182890_108197 0.381 121960.assembled.gff
Ga0182890_108 Ga0182890_108198 0.37 121960.assembled.gff
Ga0182890_108 Ga0182890_108199 0.34 121960.assembled.gff
Ga0182890_108 Ga0182890_108200 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108201 0.368 121960.assembled.gff
Ga0182890_108 Ga0182890_108202 0.385 121960.assembled.gff
Ga0182890_108 Ga0182890_108203 0.399 121960.assembled.gff
Ga0182890_108 Ga0182890_108204 0.38 121960.assembled.gff
Ga0182890_108 Ga0182890_108205 0.373 121960.assembled.gff
Ga0182890_108 Ga0182890_108206 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_108207 0.37 121960.assembled.gff
Ga0182890_108 Ga0182890_108208 0.276 121960.assembled.gff
Ga0182890_108 Ga0182890_108209 0.249 121960.assembled.gff
Ga0182890_108 Ga0182890_108210 0.336 121960.assembled.gff
Ga0182890_108 Ga0182890_108211 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_108212 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_108213 0.35 121960.assembled.gff
Ga0182890_108 Ga0182890_108214 0.357 121960.assembled.gff
Ga0182890_108 Ga0182890_108215 0.394 121960.assembled.gff
Ga0182890_108 Ga0182890_108216 0.312 121960.assembled.gff
Ga0182890_108 Ga0182890_108217 0.357 121960.assembled.gff
Ga0182890_108 Ga0182890_108218 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108219 0.339 121960.assembled.gff
Ga0182890_108 Ga0182890_108220 0.356 121960.assembled.gff
Ga0182890_108 Ga0182890_108221 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108222 0.332 121960.assembled.gff
Ga0182890_108 Ga0182890_108223 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108224 0.321 121960.assembled.gff
Ga0182890_108 Ga0182890_108225 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_108226 0.297 121960.assembled.gff
Ga0182890_108 Ga0182890_108227 0.279 121960.assembled.gff
Ga0182890_108 Ga0182890_108228 0.289 121960.assembled.gff
Ga0182890_108 Ga0182890_108229 0.336 121960.assembled.gff
Ga0182890_108 Ga0182890_108230 0.336 121960.assembled.gff
Ga0182890_108 Ga0182890_108231 0.319 121960.assembled.gff
Ga0182890_108 Ga0182890_108232 0.317 121960.assembled.gff
Ga0182890_108 Ga0182890_108233 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108234 0.296 121960.assembled.gff
Ga0182890_108 Ga0182890_108235 0.306 121960.assembled.gff
Ga0182890_108 Ga0182890_108236 0.277 121960.assembled.gff
Ga0182890_108 Ga0182890_108237 0.374 121960.assembled.gff
Ga0182890_108 Ga0182890_108238 0.392 121960.assembled.gff
Ga0182890_108 Ga0182890_108239 0.33 121960.assembled.gff
Ga0182890_108 Ga0182890_108240 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_108241 0.309 121960.assembled.gff
Ga0182890_108 Ga0182890_108242 0.336 121960.assembled.gff
Ga0182890_108 Ga0182890_108243 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108244 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108245 0.362 121960.assembled.gff
Ga0182890_108 Ga0182890_108246 0.317 121960.assembled.gff
Ga0182890_108 Ga0182890_108247 0.344 121960.assembled.gff
Ga0182890_108 Ga0182890_108248 0.327 121960.assembled.gff
Ga0182890_108 Ga0182890_108249 0.343 121960.assembled.gff
Ga0182890_108 Ga0182890_108250 0.335 121960.assembled.gff
Ga0182890_108 Ga0182890_108251 0.315 121960.assembled.gff
Ga0182890_108 Ga0182890_108252 0.351 121960.assembled.gff
Ga0182890_108 Ga0182890_108253 0.335 121960.assembled.gff
Ga0182890_108 Ga0182890_108254 0.373 121960.assembled.gff
Ga0182890_108 Ga0182890_108255 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108256 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_108257 0.327 121960.assembled.gff
Ga0182890_108 Ga0182890_108258 0.321 121960.assembled.gff
Ga0182890_108 Ga0182890_108259 0.361 121960.assembled.gff
Ga0182890_108 Ga0182890_108260 0.328 121960.assembled.gff
Ga0182890_108 Ga0182890_108261 0.331 121960.assembled.gff
Ga0182890_108 Ga0182890_108262 0.345 121960.assembled.gff
Ga0182890_108 Ga0182890_108263 0.306 121960.assembled.gff
Ga0182890_108 Ga0182890_108264 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108265 0.323 121960.assembled.gff
Ga0182890_108 Ga0182890_108266 0.32 121960.assembled.gff
Ga0182890_108 Ga0182890_108267 0.338 121960.assembled.gff
Ga0182890_108 Ga0182890_108268 0.319 121960.assembled.gff
Ga0182890_108 Ga0182890_108269 0.334 121960.assembled.gff
Ga0182890_108 Ga0182890_108270 0.392 121960.assembled.gff
Ga0182890_108 Ga0182890_108271 0.32 121960.assembled.gff
Ga0182890_108 Ga0182890_108272 0.308 121960.assembled.gff
Ga0182890_108 Ga0182890_108273 0.322 121960.assembled.gff
Ga0182890_108 Ga0182890_108274 0.317 121960.assembled.gff
Ga0182890_108 Ga0182890_108275 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108276 0.299 121960.assembled.gff
Ga0182890_108 Ga0182890_108277 0.36 121960.assembled.gff
Ga0182890_108 Ga0182890_108278 0.312 121960.assembled.gff
Ga0182890_108 Ga0182890_108279 0.362 121960.assembled.gff
Ga0182890_108 Ga0182890_108280 0.346 121960.assembled.gff
Ga0182890_108 Ga0182890_108282 0.399 121960.assembled.gff
Ga0182890_108 Ga0182890_108283 0.326 121960.assembled.gff
Ga0182890_108 Ga0182890_108284 0.367 121960.assembled.gff
Ga0182890_108 Ga0182890_108285 0.329 121960.assembled.gff
Ga0182890_108 Ga0182890_108286 0.337 121960.assembled.gff
Ga0182890_108 Ga0182890_108288 0.339 121960.assembled.gff
Ga0182890_108 Ga0182890_108289 0.33 121960.assembled.gff
Ga0182890_108 Ga0182890_108290 0.338 121960.assembled.gff
Ga0182890_108 Ga0182890_108291 0.354 121960.assembled.gff
Ga0182890_108 Ga0182890_108292 0.34 121960.assembled.gff
Ga0182890_108 Ga0182890_108293 0.354 121960.assembled.gff
Ga0182890_108 Ga0182890_108294 0.368 121960.assembled.gff
Ga0182890_108 Ga0182890_108295 0.373 121960.assembled.gff
Ga0182890_108 Ga0182890_108296 0.428 121960.assembled.gff
Ga0182890_108 Ga0182890_108297 0.481 121960.assembled.gff
Ga0182890_108 Ga0182890_108298 0.432 121960.assembled.gff
Ga0182890_108 Ga0182890_108299 0.419 121960.assembled.gff
Ga0182890_108 Ga0182890_108300 0.355 121960.assembled.gff
Ga0182890_108 Ga0182890_108301 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108302 0.406 121960.assembled.gff
Ga0182890_108 Ga0182890_108303 0.409 121960.assembled.gff
Ga0182890_108 Ga0182890_108304 0.371 121960.assembled.gff
Ga0182890_108 Ga0182890_108305 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108306 0.405 121960.assembled.gff
Ga0182890_108 Ga0182890_108307 0.417 121960.assembled.gff
Ga0182890_108 Ga0182890_108308 0.468 121960.assembled.gff
Ga0182890_108 Ga0182890_108309 0.439 121960.assembled.gff
Ga0182890_108 Ga0182890_108310 0.45 121960.assembled.gff
Ga0182890_108 Ga0182890_108311 0.437 121960.assembled.gff
Ga0182890_108 Ga0182890_108312 0.466 121960.assembled.gff
Ga0182890_108 Ga0182890_108313 0.384 121960.assembled.gff
Ga0182890_108 Ga0182890_108314 0.333 121960.assembled.gff
Ga0182890_108 Ga0182890_108315 0.395 121960.assembled.gff
Ga0182890_108 Ga0182890_108316 0.379 121960.assembled.gff
Ga0182890_108 Ga0182890_108317 0.395 121960.assembled.gff
Ga0182890_108 Ga0182890_108318 0.43 121960.assembled.gff
Ga0182890_108 Ga0182890_108319 0.403 121960.assembled.gff
Ga0182890_108 Ga0182890_108320 0.458 121960.assembled.gff
Ga0182890_108 Ga0182890_108321 0.455 121960.assembled.gff
Ga0182890_108 Ga0182890_108322 0.41 121960.assembled.gff
Ga0182890_108 Ga0182890_108323 0.387 121960.assembled.gff
Ga0182890_108 Ga0182890_108324 0.387 121960.assembled.gff
Ga0182890_108 Ga0182890_108325 0.396 121960.assembled.gff
Ga0182890_108 Ga0182890_108326 0.358 121960.assembled.gff
Ga0182890_108 Ga0182890_108327 0.416 121960.assembled.gff
Ga0182890_108 Ga0182890_108328 0.389 121960.assembled.gff
Ga0182890_108 Ga0182890_108329 0.423 121960.assembled.gff
Ga0182890_108 Ga0182890_108330 0.475 121960.assembled.gff
Ga0182890_108 Ga0182890_108331 0.5 121960.assembled.gff
Ga0182890_108 Ga0182890_108332 0.335 121960.assembled.gff
Ga0182890_108 Ga0182890_108333 0.348 121960.assembled.gff
Ga0182890_108 Ga0182890_108334 0.341 121960.assembled.gff
Ga0182890_108 Ga0182890_108335 0.375 121960.assembled.gff
Ga0182890_108 Ga0182890_108336 0.37 121960.assembled.gff
Ga0182890_108 Ga0182890_108337 0.36 121960.assembled.gff
Ga0182890_108 Ga0182890_108338 0.32 121960.assembled.gff
Ga0182890_108 Ga0182890_108339 0.347 121960.assembled.gff
Ga0182890_108 Ga0182890_108340 0.302 121960.assembled.gff
Ga0182890_108 Ga0182890_108341 0.332 121960.assembled.gff
Ga0182890_108 Ga0182890_108342 0.342 121960.assembled.gff
Ga0182890_108 Ga0182890_108343 0.311 121960.assembled.gff
Ga0182890_108 Ga0182890_108344 0.331 121960.assembled.gff
Ga0182890_108 Ga0182890_108345 0.319 121960.assembled.gff
Ga0182890_108 Ga0182890_108346 0.403 121960.assembled.gff
Ga0182890_108 Ga0182890_108347 0.271 121960.assembled.gff
Ga0182890_108 Ga0182890_108348 0.389 121960.assembled.gff
Ga0182890_108 Ga0182890_108349 0.304 121960.assembled.gff
Ga0182890_109 Ga0182890_1091 0.394 121960.assembled.gff
Ga0182890_109 Ga0182890_1092 0.363 121960.assembled.gff
Ga0182890_109 Ga0182890_1093 0.225 121960.assembled.gff
Ga0182890_109 Ga0182890_1095 0.34 121960.assembled.gff
Ga0182890_109 Ga0182890_1096 0.349 121960.assembled.gff
Ga0182890_109 Ga0182890_1097 0.385 121960.assembled.gff
Ga0182890_109 Ga0182890_1098 0.376 121960.assembled.gff
Ga0182890_109 Ga0182890_1099 0.376 121960.assembled.gff
Ga0182890_109 Ga0182890_10910 0.363 121960.assembled.gff
Ga0182890_109 Ga0182890_10911 0.4 121960.assembled.gff
Ga0182890_109 Ga0182890_10912 0.361 121960.assembled.gff
Ga0182890_109 Ga0182890_10913 0.368 121960.assembled.gff
Ga0182890_109 Ga0182890_10914 0.39 121960.assembled.gff
Ga0182890_109 Ga0182890_10915 0.351 121960.assembled.gff
Ga0182890_109 Ga0182890_10916 0.403 121960.assembled.gff
Ga0182890_109 Ga0182890_10917 0.376 121960.assembled.gff
Ga0182890_109 Ga0182890_10918 0.395 121960.assembled.gff
Ga0182890_109 Ga0182890_10919 0.34 121960.assembled.gff
Ga0182890_109 Ga0182890_10920 0.36 121960.assembled.gff
Ga0182890_109 Ga0182890_10921 0.355 121960.assembled.gff
Ga0182890_109 Ga0182890_10922 0.311 121960.assembled.gff
Ga0182890_109 Ga0182890_10923 0.381 121960.assembled.gff
Ga0182890_109 Ga0182890_10924 0.368 121960.assembled.gff
Ga0182890_109 Ga0182890_10925 0.368 121960.assembled.gff
Ga0182890_109 Ga0182890_10926 0.333 121960.assembled.gff
Ga0182890_109 Ga0182890_10927 0.342 121960.assembled.gff
Ga0182890_109 Ga0182890_10928 0.381 121960.assembled.gff
Ga0182890_109 Ga0182890_10929 0.352 121960.assembled.gff
Ga0182890_109 Ga0182890_10930 0.32 121960.assembled.gff
Ga0182890_109 Ga0182890_10931 0.338 121960.assembled.gff
Ga0182890_109 Ga0182890_10932 0.307 121960.assembled.gff
Ga0182890_109 Ga0182890_10933 0.325 121960.assembled.gff
Ga0182890_109 Ga0182890_10934 0.345 121960.assembled.gff
Ga0182890_109 Ga0182890_10935 0.295 121960.assembled.gff
Ga0182890_109 Ga0182890_10936 0.36 121960.assembled.gff
Ga0182890_109 Ga0182890_10937 0.324 121960.assembled.gff
Ga0182890_109 Ga0182890_10938 0.308 121960.assembled.gff
Ga0182890_109 Ga0182890_10939 0.369 121960.assembled.gff
Ga0182890_109 Ga0182890_10940 0.34 121960.assembled.gff
Ga0182890_109 Ga0182890_10941 0.346 121960.assembled.gff
Ga0182890_109 Ga0182890_10942 0.29 121960.assembled.gff
Ga0182890_109 Ga0182890_10943 0.338 121960.assembled.gff
Ga0182890_109 Ga0182890_10944 0.308 121960.assembled.gff
Ga0182890_109 Ga0182890_10945 0.351 121960.assembled.gff
Ga0182890_109 Ga0182890_10946 0.357 121960.assembled.gff
Ga0182890_109 Ga0182890_10947 0.367 121960.assembled.gff
Ga0182890_109 Ga0182890_10948 0.359 121960.assembled.gff
Ga0182890_109 Ga0182890_10949 0.353 121960.assembled.gff
Ga0182890_109 Ga0182890_10950 0.362 121960.assembled.gff
Ga0182890_109 Ga0182890_10951 0.359 121960.assembled.gff
Ga0182890_109 Ga0182890_10952 0.366 121960.assembled.gff
Ga0182890_109 Ga0182890_10953 0.368 121960.assembled.gff
Ga0182890_109 Ga0182890_10954 0.312 121960.assembled.gff
Ga0182890_109 Ga0182890_10955 0.3 121960.assembled.gff
Ga0182890_109 Ga0182890_10956 0.342 121960.assembled.gff
Ga0182890_109 Ga0182890_10957 0.301 121960.assembled.gff
Ga0182890_109 Ga0182890_10958 0.319 121960.assembled.gff
Ga0182890_109 Ga0182890_10959 0.346 121960.assembled.gff
Ga0182890_109 Ga0182890_10960 0.31 121960.assembled.gff
Ga0182890_109 Ga0182890_10961 0.341 121960.assembled.gff
Ga0182890_109 Ga0182890_10962 0.348 121960.assembled.gff
Ga0182890_109 Ga0182890_10963 0.327 121960.assembled.gff
Ga0182890_109 Ga0182890_10964 0.367 121960.assembled.gff
Ga0182890_109 Ga0182890_10965 0.337 121960.assembled.gff
Ga0182890_109 Ga0182890_10966 0.311 121960.assembled.gff
Ga0182890_109 Ga0182890_10967 0.353 121960.assembled.gff
Ga0182890_109 Ga0182890_10968 0.355 121960.assembled.gff
Ga0182890_109 Ga0182890_10969 0.339 121960.assembled.gff
Ga0182890_109 Ga0182890_10970 0.386 121960.assembled.gff
Ga0182890_109 Ga0182890_10971 0.391 121960.assembled.gff
