contig contig_geneID GC Genome
Ga0182881_1111 Ga0182881_111133 0.43 121951.assembled.gff
Ga0182881_1111 Ga0182881_111134 0.367 121951.assembled.gff
Ga0182881_1111 Ga0182881_111135 0.382 121951.assembled.gff
Ga0182881_1111 Ga0182881_111136 0.319 121951.assembled.gff
Ga0182881_1111 Ga0182881_111137 0.444 121951.assembled.gff
Ga0182881_1111 Ga0182881_111138 0.42 121951.assembled.gff
Ga0182881_1111 Ga0182881_111139 0.438 121951.assembled.gff
Ga0182881_1111 Ga0182881_111140 0.396 121951.assembled.gff
Ga0182881_1111 Ga0182881_111141 0.437 121951.assembled.gff
Ga0182881_1111 Ga0182881_111142 0.375 121951.assembled.gff
Ga0182881_1111 Ga0182881_111143 0.357 121951.assembled.gff
Ga0182881_1111 Ga0182881_111144 0.347 121951.assembled.gff
Ga0182881_1111 Ga0182881_111145 0.376 121951.assembled.gff
Ga0182881_1111 Ga0182881_111146 0.361 121951.assembled.gff
Ga0182881_1111 Ga0182881_111147 0.375 121951.assembled.gff
Ga0182881_1111 Ga0182881_111148 0.365 121951.assembled.gff
Ga0182881_1111 Ga0182881_111149 0.356 121951.assembled.gff
Ga0182881_1111 Ga0182881_111150 0.388 121951.assembled.gff
Ga0182881_1111 Ga0182881_111151 0.365 121951.assembled.gff
Ga0182881_1111 Ga0182881_111152 0.304 121951.assembled.gff
Ga0182881_1111 Ga0182881_111153 0.362 121951.assembled.gff
Ga0182881_1111 Ga0182881_111154 0.347 121951.assembled.gff
Ga0182881_1111 Ga0182881_111155 0.347 121951.assembled.gff
Ga0182881_1111 Ga0182881_111156 0.356 121951.assembled.gff
Ga0182881_1111 Ga0182881_111157 0.385 121951.assembled.gff
Ga0182881_1111 Ga0182881_111158 0.387 121951.assembled.gff
Ga0182881_1111 Ga0182881_111159 0.343 121951.assembled.gff
Ga0182881_1111 Ga0182881_111160 0.4 121951.assembled.gff
Ga0182881_1111 Ga0182881_111161 0.304 121951.assembled.gff
Ga0182881_1111 Ga0182881_111162 0.348 121951.assembled.gff
Ga0182881_1111 Ga0182881_111163 0.305 121951.assembled.gff
Ga0182881_1111 Ga0182881_111164 0.365 121951.assembled.gff
Ga0182881_1112 Ga0182881_11121 0.442 121951.assembled.gff
Ga0182881_1112 Ga0182881_11122 0.494 121951.assembled.gff
Ga0182881_1112 Ga0182881_11123 0.468 121951.assembled.gff
Ga0182881_1112 Ga0182881_11124 0.437 121951.assembled.gff
Ga0182881_1112 Ga0182881_11125 0.428 121951.assembled.gff
Ga0182881_1112 Ga0182881_11126 0.481 121951.assembled.gff
Ga0182881_1112 Ga0182881_11127 0.475 121951.assembled.gff
Ga0182881_1112 Ga0182881_11128 0.418 121951.assembled.gff
Ga0182881_1112 Ga0182881_11129 0.478 121951.assembled.gff
Ga0182881_1112 Ga0182881_111210 0.441 121951.assembled.gff
Ga0182881_1112 Ga0182881_111211 0.487 121951.assembled.gff
Ga0182881_1112 Ga0182881_111212 0.511 121951.assembled.gff
Ga0182881_1112 Ga0182881_111213 0.45 121951.assembled.gff
Ga0182881_1112 Ga0182881_111214 0.429 121951.assembled.gff
Ga0182881_1112 Ga0182881_111215 0.476 121951.assembled.gff
Ga0182881_1112 Ga0182881_111216 0.478 121951.assembled.gff
Ga0182881_1112 Ga0182881_111217 0.45 121951.assembled.gff
Ga0182881_1112 Ga0182881_111218 0.413 121951.assembled.gff
Ga0182881_1112 Ga0182881_111219 0.49 121951.assembled.gff
Ga0182881_1112 Ga0182881_111220 0.48 121951.assembled.gff
Ga0182881_1112 Ga0182881_111221 0.467 121951.assembled.gff
Ga0182881_1112 Ga0182881_111222 0.42 121951.assembled.gff
Ga0182881_1112 Ga0182881_111223 0.451 121951.assembled.gff
Ga0182881_1112 Ga0182881_111224 0.47 121951.assembled.gff
Ga0182881_1112 Ga0182881_111225 0.473 121951.assembled.gff
Ga0182881_1112 Ga0182881_111226 0.528 121951.assembled.gff
Ga0182881_1112 Ga0182881_111227 0.479 121951.assembled.gff
Ga0182881_1112 Ga0182881_111228 0.436 121951.assembled.gff
Ga0182881_1112 Ga0182881_111229 0.496 121951.assembled.gff
Ga0182881_1112 Ga0182881_111230 0.447 121951.assembled.gff
Ga0182881_1112 Ga0182881_111231 0.451 121951.assembled.gff
Ga0182881_1112 Ga0182881_111232 0.433 121951.assembled.gff
Ga0182881_1112 Ga0182881_111233 0.432 121951.assembled.gff
Ga0182881_1112 Ga0182881_111234 0.449 121951.assembled.gff
Ga0182881_1112 Ga0182881_111235 0.45 121951.assembled.gff
Ga0182881_1112 Ga0182881_111236 0.436 121951.assembled.gff
Ga0182881_1112 Ga0182881_111237 0.423 121951.assembled.gff
Ga0182881_1112 Ga0182881_111238 0.466 121951.assembled.gff
Ga0182881_1112 Ga0182881_111239 0.465 121951.assembled.gff
Ga0182881_1112 Ga0182881_111240 0.459 121951.assembled.gff
Ga0182881_1112 Ga0182881_111241 0.49 121951.assembled.gff
Ga0182881_1112 Ga0182881_111242 0.46 121951.assembled.gff
Ga0182881_1112 Ga0182881_111243 0.446 121951.assembled.gff
Ga0182881_1112 Ga0182881_111244 0.445 121951.assembled.gff
Ga0182881_1112 Ga0182881_111245 0.44 121951.assembled.gff
Ga0182881_1112 Ga0182881_111246 0.442 121951.assembled.gff
Ga0182881_1112 Ga0182881_111247 0.518 121951.assembled.gff
Ga0182881_1112 Ga0182881_111248 0.456 121951.assembled.gff
Ga0182881_1112 Ga0182881_111249 0.457 121951.assembled.gff
Ga0182881_1112 Ga0182881_111250 0.451 121951.assembled.gff
Ga0182881_1112 Ga0182881_111251 0.447 121951.assembled.gff
Ga0182881_1112 Ga0182881_111252 0.488 121951.assembled.gff
Ga0182881_1112 Ga0182881_111253 0.459 121951.assembled.gff
Ga0182881_1112 Ga0182881_111254 0.454 121951.assembled.gff
Ga0182881_1112 Ga0182881_111255 0.431 121951.assembled.gff
Ga0182881_1112 Ga0182881_111256 0.422 121951.assembled.gff
Ga0182881_1112 Ga0182881_111257 0.459 121951.assembled.gff
Ga0182881_1112 Ga0182881_111258 0.444 121951.assembled.gff
Ga0182881_1112 Ga0182881_111259 0.457 121951.assembled.gff
Ga0182881_1112 Ga0182881_111260 0.48 121951.assembled.gff
Ga0182881_1112 Ga0182881_111261 0.462 121951.assembled.gff
Ga0182881_1112 Ga0182881_111262 0.44 121951.assembled.gff
Ga0182881_1112 Ga0182881_111263 0.512 121951.assembled.gff
Ga0182881_1112 Ga0182881_111264 0.445 121951.assembled.gff
Ga0182881_1112 Ga0182881_111265 0.476 121951.assembled.gff
Ga0182881_1112 Ga0182881_111266 0.469 121951.assembled.gff
Ga0182881_1112 Ga0182881_111267 0.379 121951.assembled.gff
Ga0182881_1112 Ga0182881_111268 0.472 121951.assembled.gff
Ga0182881_1112 Ga0182881_111269 0.44 121951.assembled.gff
Ga0182881_1112 Ga0182881_111270 0.441 121951.assembled.gff
Ga0182881_1112 Ga0182881_111271 0.443 121951.assembled.gff
Ga0182881_1112 Ga0182881_111272 0.443 121951.assembled.gff
Ga0182881_1112 Ga0182881_111273 0.499 121951.assembled.gff
Ga0182881_1112 Ga0182881_111274 0.452 121951.assembled.gff
Ga0182881_1113 Ga0182881_11131 0.422 121951.assembled.gff
Ga0182881_1113 Ga0182881_11132 0.436 121951.assembled.gff
Ga0182881_1113 Ga0182881_11133 0.396 121951.assembled.gff
Ga0182881_1113 Ga0182881_11134 0.453 121951.assembled.gff
Ga0182881_1113 Ga0182881_11135 0.465 121951.assembled.gff
Ga0182881_1113 Ga0182881_11136 0.462 121951.assembled.gff
Ga0182881_1113 Ga0182881_11137 0.459 121951.assembled.gff
Ga0182881_1113 Ga0182881_11138 0.458 121951.assembled.gff
Ga0182881_1113 Ga0182881_11139 0.48 121951.assembled.gff
Ga0182881_1113 Ga0182881_111310 0.46 121951.assembled.gff
Ga0182881_1113 Ga0182881_111311 0.477 121951.assembled.gff
Ga0182881_1113 Ga0182881_111312 0.455 121951.assembled.gff
Ga0182881_1113 Ga0182881_111313 0.459 121951.assembled.gff
Ga0182881_1113 Ga0182881_111314 0.479 121951.assembled.gff
Ga0182881_1113 Ga0182881_111315 0.466 121951.assembled.gff
Ga0182881_1113 Ga0182881_111316 0.477 121951.assembled.gff
Ga0182881_1113 Ga0182881_111317 0.488 121951.assembled.gff
Ga0182881_1113 Ga0182881_111318 0.476 121951.assembled.gff
Ga0182881_1113 Ga0182881_111319 0.483 121951.assembled.gff
Ga0182881_1113 Ga0182881_111320 0.458 121951.assembled.gff
Ga0182881_1113 Ga0182881_111321 0.49 121951.assembled.gff
Ga0182881_1113 Ga0182881_111322 0.469 121951.assembled.gff
Ga0182881_1113 Ga0182881_111323 0.45 121951.assembled.gff
Ga0182881_1113 Ga0182881_111324 0.458 121951.assembled.gff
Ga0182881_1113 Ga0182881_111325 0.438 121951.assembled.gff
Ga0182881_1113 Ga0182881_111326 0.475 121951.assembled.gff
Ga0182881_1113 Ga0182881_111327 0.471 121951.assembled.gff
Ga0182881_1113 Ga0182881_111328 0.406 121951.assembled.gff
Ga0182881_1113 Ga0182881_111329 0.47 121951.assembled.gff
Ga0182881_1113 Ga0182881_111330 0.452 121951.assembled.gff
Ga0182881_1113 Ga0182881_111331 0.45 121951.assembled.gff
Ga0182881_1113 Ga0182881_111332 0.436 121951.assembled.gff
Ga0182881_1113 Ga0182881_111333 0.457 121951.assembled.gff
Ga0182881_1113 Ga0182881_111334 0.465 121951.assembled.gff
Ga0182881_1113 Ga0182881_111335 0.507 121951.assembled.gff
Ga0182881_1113 Ga0182881_111336 0.441 121951.assembled.gff
Ga0182881_1113 Ga0182881_111337 0.448 121951.assembled.gff
Ga0182881_1113 Ga0182881_111338 0.496 121951.assembled.gff
Ga0182881_1113 Ga0182881_111339 0.443 121951.assembled.gff
Ga0182881_1113 Ga0182881_111340 0.445 121951.assembled.gff
Ga0182881_1113 Ga0182881_111341 0.441 121951.assembled.gff
Ga0182881_1113 Ga0182881_111342 0.468 121951.assembled.gff
Ga0182881_1113 Ga0182881_111343 0.448 121951.assembled.gff
Ga0182881_1113 Ga0182881_111344 0.509 121951.assembled.gff
Ga0182881_1113 Ga0182881_111345 0.496 121951.assembled.gff
Ga0182881_1113 Ga0182881_111346 0.496 121951.assembled.gff
Ga0182881_1113 Ga0182881_111347 0.47 121951.assembled.gff
Ga0182881_1113 Ga0182881_111348 0.457 121951.assembled.gff
Ga0182881_1113 Ga0182881_111349 0.44 121951.assembled.gff
Ga0182881_1113 Ga0182881_111350 0.494 121951.assembled.gff
Ga0182881_1113 Ga0182881_111351 0.488 121951.assembled.gff
Ga0182881_1113 Ga0182881_111352 0.502 121951.assembled.gff
Ga0182881_1113 Ga0182881_111353 0.465 121951.assembled.gff
Ga0182881_1113 Ga0182881_111354 0.429 121951.assembled.gff
Ga0182881_1113 Ga0182881_111355 0.471 121951.assembled.gff
Ga0182881_1113 Ga0182881_111356 0.458 121951.assembled.gff
Ga0182881_1113 Ga0182881_111357 0.463 121951.assembled.gff
Ga0182881_1113 Ga0182881_111358 0.449 121951.assembled.gff
Ga0182881_1113 Ga0182881_111360 0.452 121951.assembled.gff
Ga0182881_1113 Ga0182881_111361 0.502 121951.assembled.gff
Ga0182881_1114 Ga0182881_11141 0.431 121951.assembled.gff
Ga0182881_1114 Ga0182881_11142 0.468 121951.assembled.gff
Ga0182881_1114 Ga0182881_11143 0.413 121951.assembled.gff
Ga0182881_1114 Ga0182881_11144 0.353 121951.assembled.gff
Ga0182881_1114 Ga0182881_11145 0.472 121951.assembled.gff
Ga0182881_1114 Ga0182881_11146 0.443 121951.assembled.gff
Ga0182881_1114 Ga0182881_11147 0.464 121951.assembled.gff
Ga0182881_1114 Ga0182881_11149 0.486 121951.assembled.gff
Ga0182881_1114 Ga0182881_111410 0.447 121951.assembled.gff
Ga0182881_1114 Ga0182881_111411 0.47 121951.assembled.gff
Ga0182881_1114 Ga0182881_111412 0.469 121951.assembled.gff
Ga0182881_1114 Ga0182881_111413 0.46 121951.assembled.gff
Ga0182881_1114 Ga0182881_111414 0.431 121951.assembled.gff
Ga0182881_1114 Ga0182881_111415 0.466 121951.assembled.gff
Ga0182881_1114 Ga0182881_111416 0.457 121951.assembled.gff
Ga0182881_1114 Ga0182881_111417 0.42 121951.assembled.gff
Ga0182881_1114 Ga0182881_111418 0.436 121951.assembled.gff
Ga0182881_1114 Ga0182881_111419 0.44 121951.assembled.gff
Ga0182881_1114 Ga0182881_111420 0.398 121951.assembled.gff
Ga0182881_1114 Ga0182881_111421 0.447 121951.assembled.gff
Ga0182881_1114 Ga0182881_111422 0.476 121951.assembled.gff
Ga0182881_1114 Ga0182881_111423 0.482 121951.assembled.gff
Ga0182881_1114 Ga0182881_111424 0.423 121951.assembled.gff
Ga0182881_1114 Ga0182881_111427 0.456 121951.assembled.gff
Ga0182881_1114 Ga0182881_111428 0.48 121951.assembled.gff
Ga0182881_1114 Ga0182881_111429 0.418 121951.assembled.gff
Ga0182881_1114 Ga0182881_111430 0.427 121951.assembled.gff
Ga0182881_1114 Ga0182881_111431 0.479 121951.assembled.gff
Ga0182881_1114 Ga0182881_111432 0.442 121951.assembled.gff
Ga0182881_1114 Ga0182881_111433 0.428 121951.assembled.gff
Ga0182881_1114 Ga0182881_111434 0.323 121951.assembled.gff
Ga0182881_1114 Ga0182881_111435 0.461 121951.assembled.gff
Ga0182881_1114 Ga0182881_111436 0.452 121951.assembled.gff
Ga0182881_1114 Ga0182881_111437 0.475 121951.assembled.gff
Ga0182881_1114 Ga0182881_111438 0.465 121951.assembled.gff
Ga0182881_1114 Ga0182881_111439 0.492 121951.assembled.gff
Ga0182881_1114 Ga0182881_111440 0.502 121951.assembled.gff
Ga0182881_1114 Ga0182881_111441 0.444 121951.assembled.gff
Ga0182881_1114 Ga0182881_111442 0.464 121951.assembled.gff
Ga0182881_1114 Ga0182881_111443 0.433 121951.assembled.gff
Ga0182881_1114 Ga0182881_111444 0.498 121951.assembled.gff
Ga0182881_1114 Ga0182881_111445 0.441 121951.assembled.gff
Ga0182881_1114 Ga0182881_111446 0.43 121951.assembled.gff
Ga0182881_1114 Ga0182881_111447 0.445 121951.assembled.gff
Ga0182881_1114 Ga0182881_111448 0.439 121951.assembled.gff
Ga0182881_1114 Ga0182881_111449 0.461 121951.assembled.gff
Ga0182881_1114 Ga0182881_111450 0.457 121951.assembled.gff
Ga0182881_1114 Ga0182881_111451 0.45 121951.assembled.gff
Ga0182881_1114 Ga0182881_111452 0.488 121951.assembled.gff
Ga0182881_1114 Ga0182881_111453 0.462 121951.assembled.gff
Ga0182881_1114 Ga0182881_111454 0.455 121951.assembled.gff
Ga0182881_1114 Ga0182881_111455 0.46 121951.assembled.gff
Ga0182881_1114 Ga0182881_111456 0.449 121951.assembled.gff
Ga0182881_1114 Ga0182881_111457 0.446 121951.assembled.gff
Ga0182881_1114 Ga0182881_111458 0.482 121951.assembled.gff
Ga0182881_1114 Ga0182881_111459 0.491 121951.assembled.gff
Ga0182881_1114 Ga0182881_111460 0.478 121951.assembled.gff
Ga0182881_1114 Ga0182881_111461 0.49 121951.assembled.gff
Ga0182881_1114 Ga0182881_111462 0.46 121951.assembled.gff
Ga0182881_1115 Ga0182881_11151 0.468 121951.assembled.gff
Ga0182881_1115 Ga0182881_11152 0.477 121951.assembled.gff
Ga0182881_1115 Ga0182881_11153 0.434 121951.assembled.gff
Ga0182881_1115 Ga0182881_11154 0.483 121951.assembled.gff
Ga0182881_1115 Ga0182881_11155 0.46 121951.assembled.gff
Ga0182881_1115 Ga0182881_11156 0.449 121951.assembled.gff
Ga0182881_1115 Ga0182881_11157 0.446 121951.assembled.gff
Ga0182881_1115 Ga0182881_11158 0.459 121951.assembled.gff
Ga0182881_1115 Ga0182881_11159 0.444 121951.assembled.gff
Ga0182881_1115 Ga0182881_111510 0.434 121951.assembled.gff
Ga0182881_1115 Ga0182881_111511 0.427 121951.assembled.gff
Ga0182881_1115 Ga0182881_111512 0.468 121951.assembled.gff
Ga0182881_1115 Ga0182881_111513 0.468 121951.assembled.gff
Ga0182881_1115 Ga0182881_111514 0.452 121951.assembled.gff
Ga0182881_1115 Ga0182881_111515 0.446 121951.assembled.gff
Ga0182881_1115 Ga0182881_111516 0.441 121951.assembled.gff
Ga0182881_1116 Ga0182881_11161 0.449 121951.assembled.gff
Ga0182881_1116 Ga0182881_11162 0.438 121951.assembled.gff
Ga0182881_1116 Ga0182881_11163 0.438 121951.assembled.gff
Ga0182881_1116 Ga0182881_11164 0.401 121951.assembled.gff
Ga0182881_1116 Ga0182881_11165 0.437 121951.assembled.gff
Ga0182881_1116 Ga0182881_11166 0.461 121951.assembled.gff
Ga0182881_1116 Ga0182881_11167 0.454 121951.assembled.gff
Ga0182881_1116 Ga0182881_11168 0.45 121951.assembled.gff
Ga0182881_1116 Ga0182881_11169 0.504 121951.assembled.gff
Ga0182881_1116 Ga0182881_111610 0.47 121951.assembled.gff
Ga0182881_1116 Ga0182881_111611 0.5 121951.assembled.gff
Ga0182881_1116 Ga0182881_111612 0.407 121951.assembled.gff
Ga0182881_1116 Ga0182881_111615 0.48 121951.assembled.gff
Ga0182881_1116 Ga0182881_111616 0.477 121951.assembled.gff
Ga0182881_1116 Ga0182881_111617 0.459 121951.assembled.gff
Ga0182881_1116 Ga0182881_111618 0.458 121951.assembled.gff
Ga0182881_1116 Ga0182881_111619 0.416 121951.assembled.gff
Ga0182881_1116 Ga0182881_111620 0.489 121951.assembled.gff
Ga0182881_1117 Ga0182881_11171 0.429 121951.assembled.gff
Ga0182881_1117 Ga0182881_11172 0.453 121951.assembled.gff
Ga0182881_1117 Ga0182881_11173 0.499 121951.assembled.gff
Ga0182881_1117 Ga0182881_11174 0.44 121951.assembled.gff
Ga0182881_1117 Ga0182881_11175 0.495 121951.assembled.gff
Ga0182881_1117 Ga0182881_11176 0.467 121951.assembled.gff
Ga0182881_1117 Ga0182881_11177 0.494 121951.assembled.gff
Ga0182881_1117 Ga0182881_11178 0.378 121951.assembled.gff
Ga0182881_1117 Ga0182881_11179 0.481 121951.assembled.gff
Ga0182881_1117 Ga0182881_111710 0.461 121951.assembled.gff
Ga0182881_1117 Ga0182881_111711 0.481 121951.assembled.gff
Ga0182881_1117 Ga0182881_111712 0.511 121951.assembled.gff
Ga0182881_1117 Ga0182881_111713 0.496 121951.assembled.gff
Ga0182881_1117 Ga0182881_111714 0.466 121951.assembled.gff
Ga0182881_1117 Ga0182881_111715 0.501 121951.assembled.gff
Ga0182881_1117 Ga0182881_111716 0.524 121951.assembled.gff
Ga0182881_1117 Ga0182881_111717 0.466 121951.assembled.gff
Ga0182881_1117 Ga0182881_111718 0.439 121951.assembled.gff
Ga0182881_1117 Ga0182881_111719 0.452 121951.assembled.gff
Ga0182881_1117 Ga0182881_111720 0.398 121951.assembled.gff
Ga0182881_1117 Ga0182881_111721 0.473 121951.assembled.gff
Ga0182881_1117 Ga0182881_111722 0.386 121951.assembled.gff
Ga0182881_1117 Ga0182881_111723 0.496 121951.assembled.gff
Ga0182881_1117 Ga0182881_111724 0.44 121951.assembled.gff
Ga0182881_1117 Ga0182881_111725 0.395 121951.assembled.gff
Ga0182881_1117 Ga0182881_111726 0.495 121951.assembled.gff
Ga0182881_1117 Ga0182881_111727 0.47 121951.assembled.gff
Ga0182881_1117 Ga0182881_111728 0.496 121951.assembled.gff
Ga0182881_1117 Ga0182881_111729 0.492 121951.assembled.gff
Ga0182881_1117 Ga0182881_111730 0.496 121951.assembled.gff
Ga0182881_1117 Ga0182881_111731 0.435 121951.assembled.gff
Ga0182881_1117 Ga0182881_111732 0.473 121951.assembled.gff
Ga0182881_1118 Ga0182881_11181 0.463 121951.assembled.gff
Ga0182881_1118 Ga0182881_11182 0.382 121951.assembled.gff
Ga0182881_1118 Ga0182881_11183 0.465 121951.assembled.gff
Ga0182881_1118 Ga0182881_11184 0.417 121951.assembled.gff
Ga0182881_1118 Ga0182881_11185 0.473 121951.assembled.gff
Ga0182881_1118 Ga0182881_11186 0.447 121951.assembled.gff
Ga0182881_1118 Ga0182881_11187 0.448 121951.assembled.gff
Ga0182881_1118 Ga0182881_11188 0.472 121951.assembled.gff
Ga0182881_1118 Ga0182881_11189 0.447 121951.assembled.gff
Ga0182881_1118 Ga0182881_111810 0.48 121951.assembled.gff
Ga0182881_1118 Ga0182881_111811 0.477 121951.assembled.gff
Ga0182881_1118 Ga0182881_111812 0.482 121951.assembled.gff
Ga0182881_1118 Ga0182881_111813 0.46 121951.assembled.gff
Ga0182881_1118 Ga0182881_111814 0.509 121951.assembled.gff
Ga0182881_1118 Ga0182881_111815 0.477 121951.assembled.gff
Ga0182881_1118 Ga0182881_111816 0.468 121951.assembled.gff
Ga0182881_1118 Ga0182881_111817 0.454 121951.assembled.gff
Ga0182881_1118 Ga0182881_111818 0.445 121951.assembled.gff
Ga0182881_1119 Ga0182881_11191 0.271 121951.assembled.gff
Ga0182881_1119 Ga0182881_11192 0.345 121951.assembled.gff
Ga0182881_1119 Ga0182881_11194 0.461 121951.assembled.gff
Ga0182881_1119 Ga0182881_11195 0.481 121951.assembled.gff
Ga0182881_1119 Ga0182881_11196 0.515 121951.assembled.gff
Ga0182881_1119 Ga0182881_11197 0.468 121951.assembled.gff
Ga0182881_1119 Ga0182881_11198 0.447 121951.assembled.gff
Ga0182881_1119 Ga0182881_11199 0.475 121951.assembled.gff
Ga0182881_1119 Ga0182881_111910 0.474 121951.assembled.gff
Ga0182881_1119 Ga0182881_111911 0.47 121951.assembled.gff
Ga0182881_1119 Ga0182881_111912 0.47 121951.assembled.gff
Ga0182881_1119 Ga0182881_111913 0.482 121951.assembled.gff
Ga0182881_1119 Ga0182881_111914 0.468 121951.assembled.gff
Ga0182881_1119 Ga0182881_111915 0.438 121951.assembled.gff
Ga0182881_1119 Ga0182881_111916 0.464 121951.assembled.gff
Ga0182881_1119 Ga0182881_111917 0.433 121951.assembled.gff
Ga0182881_1119 Ga0182881_111918 0.419 121951.assembled.gff
Ga0182881_1119 Ga0182881_111919 0.429 121951.assembled.gff
Ga0182881_1119 Ga0182881_111920 0.412 121951.assembled.gff
Ga0182881_1119 Ga0182881_111921 0.426 121951.assembled.gff
Ga0182881_1120 Ga0182881_11201 0.431 121951.assembled.gff
Ga0182881_1120 Ga0182881_11202 0.464 121951.assembled.gff
Ga0182881_1120 Ga0182881_11203 0.444 121951.assembled.gff
Ga0182881_1121 Ga0182881_11211 0.467 121951.assembled.gff
Ga0182881_1121 Ga0182881_11212 0.444 121951.assembled.gff
Ga0182881_1121 Ga0182881_11213 0.463 121951.assembled.gff
Ga0182881_1121 Ga0182881_11214 0.411 121951.assembled.gff
Ga0182881_1121 Ga0182881_11215 0.436 121951.assembled.gff
Ga0182881_1121 Ga0182881_11216 0.532 121951.assembled.gff
Ga0182881_1121 Ga0182881_11217 0.43 121951.assembled.gff
Ga0182881_1121 Ga0182881_11218 0.394 121951.assembled.gff
Ga0182881_1121 Ga0182881_11219 0.48 121951.assembled.gff
Ga0182881_1121 Ga0182881_112110 0.446 121951.assembled.gff
Ga0182881_1121 Ga0182881_112111 0.426 121951.assembled.gff
Ga0182881_1121 Ga0182881_112112 0.471 121951.assembled.gff
Ga0182881_1121 Ga0182881_112113 0.47 121951.assembled.gff
Ga0182881_1121 Ga0182881_112114 0.451 121951.assembled.gff
Ga0182881_1121 Ga0182881_112115 0.448 121951.assembled.gff
Ga0182881_1121 Ga0182881_112116 0.462 121951.assembled.gff
Ga0182881_1121 Ga0182881_112117 0.467 121951.assembled.gff
Ga0182881_1121 Ga0182881_112118 0.447 121951.assembled.gff
Ga0182881_1121 Ga0182881_112119 0.382 121951.assembled.gff
Ga0182881_1121 Ga0182881_112120 0.434 121951.assembled.gff
Ga0182881_1121 Ga0182881_112121 0.438 121951.assembled.gff
Ga0182881_1121 Ga0182881_112122 0.477 121951.assembled.gff
Ga0182881_1121 Ga0182881_112123 0.484 121951.assembled.gff
Ga0182881_1121 Ga0182881_112124 0.47 121951.assembled.gff
Ga0182881_1121 Ga0182881_112125 0.46 121951.assembled.gff
Ga0182881_1121 Ga0182881_112126 0.444 121951.assembled.gff
Ga0182881_1121 Ga0182881_112127 0.435 121951.assembled.gff
Ga0182881_1122 Ga0182881_11221 0.469 121951.assembled.gff
Ga0182881_1122 Ga0182881_11222 0.408 121951.assembled.gff
Ga0182881_1122 Ga0182881_11223 0.461 121951.assembled.gff
Ga0182881_1122 Ga0182881_11224 0.48 121951.assembled.gff
Ga0182881_1122 Ga0182881_11225 0.478 121951.assembled.gff
Ga0182881_1122 Ga0182881_11226 0.466 121951.assembled.gff
Ga0182881_1122 Ga0182881_11227 0.486 121951.assembled.gff
Ga0182881_1122 Ga0182881_11228 0.488 121951.assembled.gff
Ga0182881_1122 Ga0182881_11229 0.464 121951.assembled.gff
Ga0182881_1122 Ga0182881_112210 0.436 121951.assembled.gff
Ga0182881_1122 Ga0182881_112212 0.466 121951.assembled.gff
Ga0182881_1122 Ga0182881_112213 0.476 121951.assembled.gff
Ga0182881_1122 Ga0182881_112214 0.432 121951.assembled.gff
Ga0182881_1123 Ga0182881_11231 0.483 121951.assembled.gff
Ga0182881_1123 Ga0182881_11232 0.467 121951.assembled.gff
Ga0182881_1123 Ga0182881_11233 0.488 121951.assembled.gff
Ga0182881_1123 Ga0182881_11234 0.468 121951.assembled.gff
Ga0182881_1123 Ga0182881_11235 0.465 121951.assembled.gff
Ga0182881_1123 Ga0182881_11236 0.442 121951.assembled.gff
Ga0182881_1123 Ga0182881_11237 0.469 121951.assembled.gff
Ga0182881_1123 Ga0182881_11238 0.459 121951.assembled.gff
Ga0182881_1123 Ga0182881_11239 0.459 121951.assembled.gff
Ga0182881_1123 Ga0182881_112310 0.503 121951.assembled.gff
Ga0182881_1123 Ga0182881_112311 0.448 121951.assembled.gff
Ga0182881_1123 Ga0182881_112312 0.468 121951.assembled.gff
Ga0182881_1123 Ga0182881_112313 0.454 121951.assembled.gff
Ga0182881_1123 Ga0182881_112314 0.437 121951.assembled.gff
Ga0182881_1123 Ga0182881_112315 0.472 121951.assembled.gff
Ga0182881_1123 Ga0182881_112316 0.412 121951.assembled.gff
Ga0182881_1123 Ga0182881_112317 0.475 121951.assembled.gff
Ga0182881_1123 Ga0182881_112318 0.472 121951.assembled.gff
Ga0182881_1124 Ga0182881_11241 0.457 121951.assembled.gff
Ga0182881_1124 Ga0182881_11242 0.462 121951.assembled.gff
Ga0182881_1124 Ga0182881_11243 0.456 121951.assembled.gff
Ga0182881_1124 Ga0182881_11244 0.484 121951.assembled.gff
Ga0182881_1124 Ga0182881_11245 0.456 121951.assembled.gff
Ga0182881_1124 Ga0182881_11246 0.42 121951.assembled.gff
Ga0182881_1124 Ga0182881_11247 0.482 121951.assembled.gff
Ga0182881_1124 Ga0182881_11248 0.437 121951.assembled.gff
Ga0182881_1125 Ga0182881_11251 0.493 121951.assembled.gff
Ga0182881_1126 Ga0182881_11261 0.484 121951.assembled.gff
Ga0182881_1126 Ga0182881_11262 0.437 121951.assembled.gff
Ga0182881_1126 Ga0182881_11263 0.467 121951.assembled.gff
Ga0182881_1126 Ga0182881_11264 0.468 121951.assembled.gff
Ga0182881_1126 Ga0182881_11265 0.447 121951.assembled.gff
Ga0182881_1126 Ga0182881_11266 0.459 121951.assembled.gff
Ga0182881_1126 Ga0182881_11267 0.468 121951.assembled.gff
Ga0182881_1126 Ga0182881_11268 0.489 121951.assembled.gff
Ga0182881_1126 Ga0182881_11269 0.454 121951.assembled.gff
Ga0182881_1126 Ga0182881_112610 0.456 121951.assembled.gff
Ga0182881_1126 Ga0182881_112611 0.455 121951.assembled.gff
Ga0182881_1126 Ga0182881_112612 0.434 121951.assembled.gff
