contig contig_geneID GC Genome
Ga0182879_1082 Ga0182879_108253 0.683 121950.assembled.gff
Ga0182879_1082 Ga0182879_108254 0.742 121950.assembled.gff
Ga0182879_1082 Ga0182879_108255 0.702 121950.assembled.gff
Ga0182879_1082 Ga0182879_108256 0.653 121950.assembled.gff
Ga0182879_1082 Ga0182879_108257 0.751 121950.assembled.gff
Ga0182879_1082 Ga0182879_108258 0.692 121950.assembled.gff
Ga0182879_1083 Ga0182879_10831 0.668 121950.assembled.gff
Ga0182879_1083 Ga0182879_10832 0.693 121950.assembled.gff
Ga0182879_1083 Ga0182879_10833 0.713 121950.assembled.gff
Ga0182879_1083 Ga0182879_10834 0.74 121950.assembled.gff
Ga0182879_1083 Ga0182879_10835 0.742 121950.assembled.gff
Ga0182879_1083 Ga0182879_10836 0.725 121950.assembled.gff
Ga0182879_1083 Ga0182879_10837 0.771 121950.assembled.gff
Ga0182879_1083 Ga0182879_10838 0.721 121950.assembled.gff
Ga0182879_1083 Ga0182879_10839 0.753 121950.assembled.gff
Ga0182879_1083 Ga0182879_108310 0.71 121950.assembled.gff
Ga0182879_1083 Ga0182879_108311 0.75 121950.assembled.gff
Ga0182879_1083 Ga0182879_108312 0.775 121950.assembled.gff
Ga0182879_1083 Ga0182879_108313 0.756 121950.assembled.gff
Ga0182879_1083 Ga0182879_108314 0.704 121950.assembled.gff
Ga0182879_1083 Ga0182879_108315 0.764 121950.assembled.gff
Ga0182879_1083 Ga0182879_108316 0.785 121950.assembled.gff
Ga0182879_1083 Ga0182879_108317 0.727 121950.assembled.gff
Ga0182879_1083 Ga0182879_108318 0.748 121950.assembled.gff
Ga0182879_1083 Ga0182879_108319 0.69 121950.assembled.gff
Ga0182879_1083 Ga0182879_108320 0.708 121950.assembled.gff
Ga0182879_1083 Ga0182879_108321 0.713 121950.assembled.gff
Ga0182879_1083 Ga0182879_108322 0.76 121950.assembled.gff
Ga0182879_1083 Ga0182879_108323 0.716 121950.assembled.gff
Ga0182879_1083 Ga0182879_108324 0.739 121950.assembled.gff
Ga0182879_1083 Ga0182879_108325 0.752 121950.assembled.gff
Ga0182879_1083 Ga0182879_108326 0.728 121950.assembled.gff
Ga0182879_1083 Ga0182879_108327 0.697 121950.assembled.gff
Ga0182879_1083 Ga0182879_108328 0.716 121950.assembled.gff
Ga0182879_1083 Ga0182879_108329 0.682 121950.assembled.gff
Ga0182879_1083 Ga0182879_108330 0.694 121950.assembled.gff
Ga0182879_1083 Ga0182879_108331 0.677 121950.assembled.gff
Ga0182879_1083 Ga0182879_108332 0.754 121950.assembled.gff
Ga0182879_1083 Ga0182879_108333 0.689 121950.assembled.gff
Ga0182879_1083 Ga0182879_108334 0.694 121950.assembled.gff
Ga0182879_1083 Ga0182879_108335 0.729 121950.assembled.gff
Ga0182879_1083 Ga0182879_108336 0.744 121950.assembled.gff
Ga0182879_1083 Ga0182879_108337 0.706 121950.assembled.gff
Ga0182879_1083 Ga0182879_108338 0.72 121950.assembled.gff
Ga0182879_1083 Ga0182879_108339 0.731 121950.assembled.gff
Ga0182879_1084 Ga0182879_10841 0.767 121950.assembled.gff
Ga0182879_1084 Ga0182879_10842 0.723 121950.assembled.gff
Ga0182879_1084 Ga0182879_10843 0.733 121950.assembled.gff
Ga0182879_1084 Ga0182879_10844 0.726 121950.assembled.gff
Ga0182879_1084 Ga0182879_10845 0.767 121950.assembled.gff
Ga0182879_1084 Ga0182879_10846 0.718 121950.assembled.gff
Ga0182879_1084 Ga0182879_10847 0.794 121950.assembled.gff
Ga0182879_1085 Ga0182879_10851 0.724 121950.assembled.gff
Ga0182879_1085 Ga0182879_10852 0.72 121950.assembled.gff
Ga0182879_1085 Ga0182879_10853 0.71 121950.assembled.gff
Ga0182879_1085 Ga0182879_10854 0.704 121950.assembled.gff
Ga0182879_1085 Ga0182879_10855 0.647 121950.assembled.gff
Ga0182879_1085 Ga0182879_10856 0.733 121950.assembled.gff
Ga0182879_1085 Ga0182879_10857 0.739 121950.assembled.gff
Ga0182879_1085 Ga0182879_10858 0.735 121950.assembled.gff
Ga0182879_1085 Ga0182879_10859 0.62 121950.assembled.gff
Ga0182879_1085 Ga0182879_108510 0.682 121950.assembled.gff
Ga0182879_1085 Ga0182879_108511 0.656 121950.assembled.gff
Ga0182879_1085 Ga0182879_108512 0.677 121950.assembled.gff
Ga0182879_1085 Ga0182879_108513 0.719 121950.assembled.gff
Ga0182879_1085 Ga0182879_108514 0.683 121950.assembled.gff
Ga0182879_1085 Ga0182879_108515 0.74 121950.assembled.gff
Ga0182879_1085 Ga0182879_108516 0.678 121950.assembled.gff
Ga0182879_1085 Ga0182879_108517 0.688 121950.assembled.gff
Ga0182879_1085 Ga0182879_108518 0.712 121950.assembled.gff
Ga0182879_1085 Ga0182879_108519 0.72 121950.assembled.gff
Ga0182879_1085 Ga0182879_108520 0.725 121950.assembled.gff
Ga0182879_1085 Ga0182879_108521 0.748 121950.assembled.gff
Ga0182879_1085 Ga0182879_108522 0.74 121950.assembled.gff
Ga0182879_1085 Ga0182879_108523 0.759 121950.assembled.gff
Ga0182879_1085 Ga0182879_108524 0.652 121950.assembled.gff
Ga0182879_1085 Ga0182879_108525 0.69 121950.assembled.gff
Ga0182879_1085 Ga0182879_108526 0.735 121950.assembled.gff
Ga0182879_1085 Ga0182879_108527 0.718 121950.assembled.gff
Ga0182879_1085 Ga0182879_108528 0.691 121950.assembled.gff
Ga0182879_1085 Ga0182879_108529 0.644 121950.assembled.gff
Ga0182879_1085 Ga0182879_108530 0.671 121950.assembled.gff
Ga0182879_1085 Ga0182879_108531 0.671 121950.assembled.gff
Ga0182879_1085 Ga0182879_108532 0.717 121950.assembled.gff
Ga0182879_1085 Ga0182879_108533 0.717 121950.assembled.gff
Ga0182879_1085 Ga0182879_108534 0.729 121950.assembled.gff
Ga0182879_1085 Ga0182879_108535 0.764 121950.assembled.gff
Ga0182879_1085 Ga0182879_108536 0.653 121950.assembled.gff
Ga0182879_1085 Ga0182879_108537 0.717 121950.assembled.gff
Ga0182879_1085 Ga0182879_108538 0.693 121950.assembled.gff
Ga0182879_1085 Ga0182879_108539 0.692 121950.assembled.gff
Ga0182879_1085 Ga0182879_108540 0.704 121950.assembled.gff
Ga0182879_1085 Ga0182879_108541 0.757 121950.assembled.gff
Ga0182879_1085 Ga0182879_108542 0.745 121950.assembled.gff
Ga0182879_1086 Ga0182879_10861 0.724 121950.assembled.gff
Ga0182879_1086 Ga0182879_10862 0.737 121950.assembled.gff
Ga0182879_1086 Ga0182879_10863 0.753 121950.assembled.gff
Ga0182879_1086 Ga0182879_10864 0.717 121950.assembled.gff
Ga0182879_1086 Ga0182879_10865 0.699 121950.assembled.gff
Ga0182879_1086 Ga0182879_10866 0.646 121950.assembled.gff
Ga0182879_1086 Ga0182879_10867 0.748 121950.assembled.gff
Ga0182879_1086 Ga0182879_10868 0.718 121950.assembled.gff
Ga0182879_1086 Ga0182879_10869 0.654 121950.assembled.gff
Ga0182879_1086 Ga0182879_108610 0.72 121950.assembled.gff
Ga0182879_1086 Ga0182879_108611 0.736 121950.assembled.gff
Ga0182879_1086 Ga0182879_108612 0.698 121950.assembled.gff
Ga0182879_1086 Ga0182879_108613 0.706 121950.assembled.gff
Ga0182879_1086 Ga0182879_108614 0.76 121950.assembled.gff
Ga0182879_1086 Ga0182879_108615 0.758 121950.assembled.gff
Ga0182879_1086 Ga0182879_108616 0.718 121950.assembled.gff
Ga0182879_1086 Ga0182879_108617 0.698 121950.assembled.gff
Ga0182879_1086 Ga0182879_108618 0.64 121950.assembled.gff
Ga0182879_1086 Ga0182879_108619 0.764 121950.assembled.gff
Ga0182879_1086 Ga0182879_108620 0.722 121950.assembled.gff
Ga0182879_1087 Ga0182879_10871 0.717 121950.assembled.gff
Ga0182879_1087 Ga0182879_10872 0.73 121950.assembled.gff
Ga0182879_1087 Ga0182879_10873 0.739 121950.assembled.gff
Ga0182879_1087 Ga0182879_10874 0.716 121950.assembled.gff
Ga0182879_1087 Ga0182879_10875 0.745 121950.assembled.gff
Ga0182879_1087 Ga0182879_10876 0.77 121950.assembled.gff
Ga0182879_1087 Ga0182879_10877 0.711 121950.assembled.gff
Ga0182879_1087 Ga0182879_10878 0.752 121950.assembled.gff
Ga0182879_1087 Ga0182879_10879 0.751 121950.assembled.gff
Ga0182879_1087 Ga0182879_108710 0.649 121950.assembled.gff
Ga0182879_1087 Ga0182879_108711 0.655 121950.assembled.gff
Ga0182879_1087 Ga0182879_108712 0.742 121950.assembled.gff
Ga0182879_1087 Ga0182879_108713 0.719 121950.assembled.gff
Ga0182879_1087 Ga0182879_108714 0.732 121950.assembled.gff
Ga0182879_1087 Ga0182879_108715 0.71 121950.assembled.gff
Ga0182879_1087 Ga0182879_108716 0.711 121950.assembled.gff
Ga0182879_1087 Ga0182879_108717 0.696 121950.assembled.gff
Ga0182879_1087 Ga0182879_108718 0.694 121950.assembled.gff
Ga0182879_1088 Ga0182879_10881 0.587 121950.assembled.gff
Ga0182879_1088 Ga0182879_10882 0.648 121950.assembled.gff
Ga0182879_1088 Ga0182879_10883 0.688 121950.assembled.gff
Ga0182879_1088 Ga0182879_10884 0.639 121950.assembled.gff
Ga0182879_1088 Ga0182879_10885 0.604 121950.assembled.gff
Ga0182879_1088 Ga0182879_10886 0.622 121950.assembled.gff
Ga0182879_1088 Ga0182879_10887 0.616 121950.assembled.gff
Ga0182879_1088 Ga0182879_10888 0.722 121950.assembled.gff
Ga0182879_1088 Ga0182879_10889 0.682 121950.assembled.gff
Ga0182879_1088 Ga0182879_108810 0.702 121950.assembled.gff
Ga0182879_1088 Ga0182879_108811 0.687 121950.assembled.gff
Ga0182879_1088 Ga0182879_108812 0.627 121950.assembled.gff
Ga0182879_1088 Ga0182879_108813 0.646 121950.assembled.gff
Ga0182879_1088 Ga0182879_108814 0.67 121950.assembled.gff
Ga0182879_1088 Ga0182879_108815 0.662 121950.assembled.gff
Ga0182879_1088 Ga0182879_108816 0.629 121950.assembled.gff
Ga0182879_1088 Ga0182879_108817 0.679 121950.assembled.gff
Ga0182879_1089 Ga0182879_10891 0.66 121950.assembled.gff
Ga0182879_1089 Ga0182879_10892 0.719 121950.assembled.gff
Ga0182879_1089 Ga0182879_10893 0.739 121950.assembled.gff
Ga0182879_1089 Ga0182879_10894 0.699 121950.assembled.gff
Ga0182879_1089 Ga0182879_10895 0.686 121950.assembled.gff
Ga0182879_1089 Ga0182879_10896 0.746 121950.assembled.gff
Ga0182879_1089 Ga0182879_10897 0.668 121950.assembled.gff
Ga0182879_1089 Ga0182879_10898 0.652 121950.assembled.gff
Ga0182879_1089 Ga0182879_10899 0.727 121950.assembled.gff
Ga0182879_1089 Ga0182879_108910 0.733 121950.assembled.gff
Ga0182879_1089 Ga0182879_108911 0.746 121950.assembled.gff
Ga0182879_1089 Ga0182879_108912 0.782 121950.assembled.gff
Ga0182879_1089 Ga0182879_108913 0.71 121950.assembled.gff
Ga0182879_1089 Ga0182879_108914 0.735 121950.assembled.gff
Ga0182879_1089 Ga0182879_108915 0.783 121950.assembled.gff
Ga0182879_1089 Ga0182879_108916 0.716 121950.assembled.gff
Ga0182879_1089 Ga0182879_108917 0.733 121950.assembled.gff
Ga0182879_1090 Ga0182879_10901 0.736 121950.assembled.gff
Ga0182879_1090 Ga0182879_10902 0.693 121950.assembled.gff
Ga0182879_1090 Ga0182879_10903 0.749 121950.assembled.gff
Ga0182879_1090 Ga0182879_10904 0.756 121950.assembled.gff
Ga0182879_1090 Ga0182879_10905 0.754 121950.assembled.gff
Ga0182879_1090 Ga0182879_10906 0.721 121950.assembled.gff
Ga0182879_1090 Ga0182879_10907 0.721 121950.assembled.gff
Ga0182879_1090 Ga0182879_10908 0.736 121950.assembled.gff
Ga0182879_1090 Ga0182879_10909 0.726 121950.assembled.gff
Ga0182879_1090 Ga0182879_109010 0.669 121950.assembled.gff
Ga0182879_1090 Ga0182879_109011 0.661 121950.assembled.gff
Ga0182879_1090 Ga0182879_109012 0.731 121950.assembled.gff
Ga0182879_1090 Ga0182879_109013 0.644 121950.assembled.gff
Ga0182879_1091 Ga0182879_10911 0.744 121950.assembled.gff
Ga0182879_1091 Ga0182879_10912 0.72 121950.assembled.gff
Ga0182879_1091 Ga0182879_10913 0.755 121950.assembled.gff
Ga0182879_1091 Ga0182879_10914 0.748 121950.assembled.gff
Ga0182879_1091 Ga0182879_10915 0.742 121950.assembled.gff
Ga0182879_1091 Ga0182879_10916 0.721 121950.assembled.gff
Ga0182879_1091 Ga0182879_10917 0.688 121950.assembled.gff
Ga0182879_1091 Ga0182879_10918 0.653 121950.assembled.gff
Ga0182879_1091 Ga0182879_10919 0.667 121950.assembled.gff
Ga0182879_1091 Ga0182879_109110 0.644 121950.assembled.gff
Ga0182879_1091 Ga0182879_109111 0.753 121950.assembled.gff
Ga0182879_1091 Ga0182879_109112 0.722 121950.assembled.gff
Ga0182879_1091 Ga0182879_109113 0.698 121950.assembled.gff
Ga0182879_1091 Ga0182879_109114 0.718 121950.assembled.gff
Ga0182879_1091 Ga0182879_109115 0.74 121950.assembled.gff
Ga0182879_1091 Ga0182879_109116 0.695 121950.assembled.gff
Ga0182879_1091 Ga0182879_109117 0.744 121950.assembled.gff
Ga0182879_1091 Ga0182879_109118 0.712 121950.assembled.gff
Ga0182879_1091 Ga0182879_109119 0.694 121950.assembled.gff
Ga0182879_1091 Ga0182879_109120 0.67 121950.assembled.gff
Ga0182879_1091 Ga0182879_109121 0.662 121950.assembled.gff
Ga0182879_1091 Ga0182879_109122 0.711 121950.assembled.gff
Ga0182879_1091 Ga0182879_109123 0.699 121950.assembled.gff
Ga0182879_1091 Ga0182879_109124 0.748 121950.assembled.gff
Ga0182879_1091 Ga0182879_109125 0.731 121950.assembled.gff
Ga0182879_1091 Ga0182879_109126 0.748 121950.assembled.gff
Ga0182879_1091 Ga0182879_109127 0.737 121950.assembled.gff
Ga0182879_1091 Ga0182879_109128 0.751 121950.assembled.gff
Ga0182879_1091 Ga0182879_109129 0.718 121950.assembled.gff
Ga0182879_1091 Ga0182879_109130 0.661 121950.assembled.gff
Ga0182879_1091 Ga0182879_109131 0.68 121950.assembled.gff
Ga0182879_1091 Ga0182879_109132 0.743 121950.assembled.gff
Ga0182879_1091 Ga0182879_109133 0.724 121950.assembled.gff
Ga0182879_1091 Ga0182879_109134 0.738 121950.assembled.gff
Ga0182879_1091 Ga0182879_109135 0.715 121950.assembled.gff
Ga0182879_1091 Ga0182879_109136 0.721 121950.assembled.gff
Ga0182879_1091 Ga0182879_109137 0.781 121950.assembled.gff
Ga0182879_1091 Ga0182879_109138 0.741 121950.assembled.gff
Ga0182879_1091 Ga0182879_109139 0.711 121950.assembled.gff
Ga0182879_1091 Ga0182879_109140 0.73 121950.assembled.gff
Ga0182879_1091 Ga0182879_109141 0.69 121950.assembled.gff
Ga0182879_1091 Ga0182879_109142 0.722 121950.assembled.gff
Ga0182879_1091 Ga0182879_109143 0.771 121950.assembled.gff
Ga0182879_1091 Ga0182879_109144 0.714 121950.assembled.gff
Ga0182879_1091 Ga0182879_109145 0.657 121950.assembled.gff
Ga0182879_1091 Ga0182879_109146 0.763 121950.assembled.gff
Ga0182879_1091 Ga0182879_109147 0.726 121950.assembled.gff
Ga0182879_1091 Ga0182879_109148 0.737 121950.assembled.gff
Ga0182879_1091 Ga0182879_109149 0.731 121950.assembled.gff
Ga0182879_1091 Ga0182879_109150 0.74 121950.assembled.gff
Ga0182879_1091 Ga0182879_109151 0.758 121950.assembled.gff
Ga0182879_1091 Ga0182879_109152 0.759 121950.assembled.gff
Ga0182879_1091 Ga0182879_109153 0.767 121950.assembled.gff
Ga0182879_1091 Ga0182879_109154 0.73 121950.assembled.gff
Ga0182879_1091 Ga0182879_109155 0.738 121950.assembled.gff
Ga0182879_1091 Ga0182879_109156 0.708 121950.assembled.gff
Ga0182879_1091 Ga0182879_109157 0.691 121950.assembled.gff
Ga0182879_1091 Ga0182879_109158 0.766 121950.assembled.gff
Ga0182879_1091 Ga0182879_109159 0.736 121950.assembled.gff
Ga0182879_1091 Ga0182879_109160 0.748 121950.assembled.gff
Ga0182879_1091 Ga0182879_109161 0.721 121950.assembled.gff
Ga0182879_1091 Ga0182879_109162 0.753 121950.assembled.gff
Ga0182879_1091 Ga0182879_109163 0.782 121950.assembled.gff
Ga0182879_1091 Ga0182879_109164 0.764 121950.assembled.gff
Ga0182879_1091 Ga0182879_109165 0.728 121950.assembled.gff
Ga0182879_1091 Ga0182879_109166 0.711 121950.assembled.gff
Ga0182879_1092 Ga0182879_10921 0.708 121950.assembled.gff
Ga0182879_1092 Ga0182879_10922 0.637 121950.assembled.gff
Ga0182879_1092 Ga0182879_10923 0.638 121950.assembled.gff
Ga0182879_1092 Ga0182879_10924 0.702 121950.assembled.gff
Ga0182879_1092 Ga0182879_10926 0.605 121950.assembled.gff
Ga0182879_1092 Ga0182879_10927 0.728 121950.assembled.gff
Ga0182879_1092 Ga0182879_10928 0.705 121950.assembled.gff
Ga0182879_1092 Ga0182879_10929 0.706 121950.assembled.gff
Ga0182879_1092 Ga0182879_109210 0.714 121950.assembled.gff
Ga0182879_1092 Ga0182879_109211 0.739 121950.assembled.gff
Ga0182879_1092 Ga0182879_109212 0.726 121950.assembled.gff
Ga0182879_1092 Ga0182879_109213 0.73 121950.assembled.gff
Ga0182879_1092 Ga0182879_109214 0.706 121950.assembled.gff
Ga0182879_1092 Ga0182879_109215 0.713 121950.assembled.gff
Ga0182879_1092 Ga0182879_109216 0.689 121950.assembled.gff
Ga0182879_1092 Ga0182879_109217 0.688 121950.assembled.gff
Ga0182879_1092 Ga0182879_109218 0.765 121950.assembled.gff
Ga0182879_1092 Ga0182879_109219 0.703 121950.assembled.gff
Ga0182879_1092 Ga0182879_109220 0.743 121950.assembled.gff
Ga0182879_1092 Ga0182879_109221 0.724 121950.assembled.gff
Ga0182879_1092 Ga0182879_109222 0.701 121950.assembled.gff
Ga0182879_1092 Ga0182879_109223 0.714 121950.assembled.gff
Ga0182879_1092 Ga0182879_109224 0.776 121950.assembled.gff
Ga0182879_1092 Ga0182879_109225 0.745 121950.assembled.gff
Ga0182879_1092 Ga0182879_109226 0.698 121950.assembled.gff
Ga0182879_1092 Ga0182879_109227 0.749 121950.assembled.gff
Ga0182879_1092 Ga0182879_109228 0.718 121950.assembled.gff
Ga0182879_1092 Ga0182879_109229 0.706 121950.assembled.gff
Ga0182879_1092 Ga0182879_109230 0.713 121950.assembled.gff
Ga0182879_1092 Ga0182879_109231 0.74 121950.assembled.gff
Ga0182879_1092 Ga0182879_109232 0.722 121950.assembled.gff
Ga0182879_1092 Ga0182879_109233 0.718 121950.assembled.gff
Ga0182879_1092 Ga0182879_109234 0.734 121950.assembled.gff
Ga0182879_1092 Ga0182879_109235 0.697 121950.assembled.gff
Ga0182879_1092 Ga0182879_109236 0.714 121950.assembled.gff
Ga0182879_1092 Ga0182879_109237 0.667 121950.assembled.gff
Ga0182879_1092 Ga0182879_109238 0.715 121950.assembled.gff
Ga0182879_1092 Ga0182879_109239 0.776 121950.assembled.gff
Ga0182879_1092 Ga0182879_109240 0.775 121950.assembled.gff
Ga0182879_1092 Ga0182879_109241 0.721 121950.assembled.gff
Ga0182879_1092 Ga0182879_109242 0.657 121950.assembled.gff
Ga0182879_1092 Ga0182879_109243 0.75 121950.assembled.gff
Ga0182879_1092 Ga0182879_109244 0.704 121950.assembled.gff
Ga0182879_1092 Ga0182879_109245 0.712 121950.assembled.gff
Ga0182879_1092 Ga0182879_109246 0.731 121950.assembled.gff
Ga0182879_1092 Ga0182879_109247 0.697 121950.assembled.gff
Ga0182879_1092 Ga0182879_109248 0.663 121950.assembled.gff
Ga0182879_1092 Ga0182879_109249 0.743 121950.assembled.gff
Ga0182879_1092 Ga0182879_109250 0.716 121950.assembled.gff
Ga0182879_1092 Ga0182879_109251 0.765 121950.assembled.gff
Ga0182879_1092 Ga0182879_109252 0.725 121950.assembled.gff
Ga0182879_1092 Ga0182879_109253 0.733 121950.assembled.gff
Ga0182879_1092 Ga0182879_109256 0.716 121950.assembled.gff
Ga0182879_1092 Ga0182879_109257 0.722 121950.assembled.gff
Ga0182879_1092 Ga0182879_109258 0.762 121950.assembled.gff
Ga0182879_1092 Ga0182879_109259 0.664 121950.assembled.gff
Ga0182879_1092 Ga0182879_109260 0.673 121950.assembled.gff
Ga0182879_1092 Ga0182879_109261 0.699 121950.assembled.gff
Ga0182879_1092 Ga0182879_109262 0.742 121950.assembled.gff
Ga0182879_1092 Ga0182879_109263 0.69 121950.assembled.gff
Ga0182879_1092 Ga0182879_109264 0.729 121950.assembled.gff
Ga0182879_1093 Ga0182879_10931 0.644 121950.assembled.gff
Ga0182879_1093 Ga0182879_10932 0.648 121950.assembled.gff
Ga0182879_1093 Ga0182879_10933 0.615 121950.assembled.gff
Ga0182879_1093 Ga0182879_10934 0.646 121950.assembled.gff
Ga0182879_1093 Ga0182879_10935 0.656 121950.assembled.gff
Ga0182879_1093 Ga0182879_10936 0.641 121950.assembled.gff
Ga0182879_1093 Ga0182879_10937 0.633 121950.assembled.gff
Ga0182879_1093 Ga0182879_10938 0.622 121950.assembled.gff
Ga0182879_1093 Ga0182879_10939 0.683 121950.assembled.gff
Ga0182879_1093 Ga0182879_109310 0.633 121950.assembled.gff
Ga0182879_1093 Ga0182879_109312 0.707 121950.assembled.gff
Ga0182879_1093 Ga0182879_109313 0.711 121950.assembled.gff
Ga0182879_1093 Ga0182879_109314 0.695 121950.assembled.gff
Ga0182879_1093 Ga0182879_109315 0.707 121950.assembled.gff
Ga0182879_1093 Ga0182879_109316 0.655 121950.assembled.gff
Ga0182879_1093 Ga0182879_109317 0.659 121950.assembled.gff
Ga0182879_1093 Ga0182879_109318 0.707 121950.assembled.gff
Ga0182879_1093 Ga0182879_109319 0.693 121950.assembled.gff
Ga0182879_1093 Ga0182879_109320 0.729 121950.assembled.gff
Ga0182879_1093 Ga0182879_109321 0.681 121950.assembled.gff
Ga0182879_1093 Ga0182879_109322 0.69 121950.assembled.gff
Ga0182879_1093 Ga0182879_109323 0.748 121950.assembled.gff
Ga0182879_1093 Ga0182879_109324 0.712 121950.assembled.gff
Ga0182879_1093 Ga0182879_109325 0.719 121950.assembled.gff
Ga0182879_1093 Ga0182879_109326 0.738 121950.assembled.gff
Ga0182879_1093 Ga0182879_109327 0.694 121950.assembled.gff
Ga0182879_1093 Ga0182879_109328 0.715 121950.assembled.gff
Ga0182879_1093 Ga0182879_109329 0.676 121950.assembled.gff
Ga0182879_1093 Ga0182879_109330 0.745 121950.assembled.gff
Ga0182879_1093 Ga0182879_109331 0.678 121950.assembled.gff
Ga0182879_1093 Ga0182879_109332 0.727 121950.assembled.gff
Ga0182879_1093 Ga0182879_109333 0.71 121950.assembled.gff
Ga0182879_1093 Ga0182879_109334 0.572 121950.assembled.gff
Ga0182879_1093 Ga0182879_109335 0.682 121950.assembled.gff
Ga0182879_1093 Ga0182879_109336 0.719 121950.assembled.gff
Ga0182879_1093 Ga0182879_109337 0.661 121950.assembled.gff
Ga0182879_1093 Ga0182879_109338 0.645 121950.assembled.gff
Ga0182879_1093 Ga0182879_109339 0.653 121950.assembled.gff
Ga0182879_1093 Ga0182879_109340 0.65 121950.assembled.gff
Ga0182879_1093 Ga0182879_109341 0.69 121950.assembled.gff
Ga0182879_1093 Ga0182879_109342 0.667 121950.assembled.gff
Ga0182879_1093 Ga0182879_109343 0.673 121950.assembled.gff
Ga0182879_1093 Ga0182879_109344 0.636 121950.assembled.gff
Ga0182879_1093 Ga0182879_109345 0.765 121950.assembled.gff
Ga0182879_1093 Ga0182879_109346 0.709 121950.assembled.gff
Ga0182879_1093 Ga0182879_109347 0.688 121950.assembled.gff
Ga0182879_1093 Ga0182879_109348 0.771 121950.assembled.gff
Ga0182879_1093 Ga0182879_109349 0.7 121950.assembled.gff
Ga0182879_1093 Ga0182879_109350 0.747 121950.assembled.gff
Ga0182879_1093 Ga0182879_109351 0.683 121950.assembled.gff
Ga0182879_1093 Ga0182879_109352 0.742 121950.assembled.gff
Ga0182879_1093 Ga0182879_109353 0.683 121950.assembled.gff
Ga0182879_1093 Ga0182879_109354 0.776 121950.assembled.gff
Ga0182879_1093 Ga0182879_109355 0.661 121950.assembled.gff
Ga0182879_1093 Ga0182879_109356 0.686 121950.assembled.gff
Ga0182879_1093 Ga0182879_109357 0.727 121950.assembled.gff
Ga0182879_1093 Ga0182879_109358 0.707 121950.assembled.gff
Ga0182879_1093 Ga0182879_109359 0.712 121950.assembled.gff
Ga0182879_1093 Ga0182879_109360 0.681 121950.assembled.gff
Ga0182879_1093 Ga0182879_109361 0.678 121950.assembled.gff
Ga0182879_1093 Ga0182879_109362 0.692 121950.assembled.gff
Ga0182879_1093 Ga0182879_109363 0.699 121950.assembled.gff
Ga0182879_1093 Ga0182879_109364 0.715 121950.assembled.gff
Ga0182879_1093 Ga0182879_109365 0.715 121950.assembled.gff
Ga0182879_1093 Ga0182879_109366 0.725 121950.assembled.gff
Ga0182879_1093 Ga0182879_109367 0.619 121950.assembled.gff
Ga0182879_1093 Ga0182879_109368 0.68 121950.assembled.gff
Ga0182879_1093 Ga0182879_109369 0.729 121950.assembled.gff
Ga0182879_1093 Ga0182879_109370 0.701 121950.assembled.gff
Ga0182879_1093 Ga0182879_109371 0.741 121950.assembled.gff
Ga0182879_1093 Ga0182879_109372 0.736 121950.assembled.gff
Ga0182879_1094 Ga0182879_10941 0.529 121950.assembled.gff
Ga0182879_1094 Ga0182879_10942 0.582 121950.assembled.gff
Ga0182879_1094 Ga0182879_10943 0.537 121950.assembled.gff
Ga0182879_1094 Ga0182879_10944 0.565 121950.assembled.gff
Ga0182879_1094 Ga0182879_10945 0.567 121950.assembled.gff
Ga0182879_1094 Ga0182879_10946 0.608 121950.assembled.gff
Ga0182879_1094 Ga0182879_10947 0.637 121950.assembled.gff
Ga0182879_1094 Ga0182879_10948 0.679 121950.assembled.gff
Ga0182879_1094 Ga0182879_10949 0.614 121950.assembled.gff
Ga0182879_1094 Ga0182879_109410 0.601 121950.assembled.gff
Ga0182879_1094 Ga0182879_109411 0.654 121950.assembled.gff
Ga0182879_1094 Ga0182879_109412 0.674 121950.assembled.gff
Ga0182879_1094 Ga0182879_109413 0.619 121950.assembled.gff
Ga0182879_1094 Ga0182879_109414 0.644 121950.assembled.gff
Ga0182879_1094 Ga0182879_109415 0.661 121950.assembled.gff
Ga0182879_1094 Ga0182879_109416 0.649 121950.assembled.gff
Ga0182879_1094 Ga0182879_109417 0.627 121950.assembled.gff
Ga0182879_1094 Ga0182879_109418 0.639 121950.assembled.gff
Ga0182879_1095 Ga0182879_10951 0.669 121950.assembled.gff
Ga0182879_1095 Ga0182879_10952 0.662 121950.assembled.gff
Ga0182879_1095 Ga0182879_10953 0.71 121950.assembled.gff
Ga0182879_1096 Ga0182879_10961 0.747 121950.assembled.gff
Ga0182879_1096 Ga0182879_10962 0.733 121950.assembled.gff
Ga0182879_1096 Ga0182879_10963 0.757 121950.assembled.gff
Ga0182879_1096 Ga0182879_10964 0.765 121950.assembled.gff
Ga0182879_1096 Ga0182879_10967 0.684 121950.assembled.gff
Ga0182879_1096 Ga0182879_10968 0.657 121950.assembled.gff
Ga0182879_1096 Ga0182879_10969 0.802 121950.assembled.gff
Ga0182879_1096 Ga0182879_109610 0.697 121950.assembled.gff
Ga0182879_1096 Ga0182879_109611 0.741 121950.assembled.gff
Ga0182879_1096 Ga0182879_109612 0.689 121950.assembled.gff
Ga0182879_1096 Ga0182879_109613 0.745 121950.assembled.gff
Ga0182879_1096 Ga0182879_109614 0.667 121950.assembled.gff
Ga0182879_1096 Ga0182879_109615 0.742 121950.assembled.gff
